"Pnx","X (m)","Y (m)","Z (m)"
-0.506558854719443,-3.0561819731602,0.843129504300741,0.699991663
-0.430610355248455,-3.04488287660635,0.843438177040728,0.699991663
-0.322294187888649,-3.02929257283704,0.843806825398129,0.699991663
-0.37115799997488,-3.01366147142508,0.844177411213547,0.699991663
-0.423853929717447,-2.99800255274654,0.844623177520221,0.699991663
-0.447891573693396,-2.9823509590492,0.845107885884637,0.699991663
-0.428338965665457,-2.96673254170025,0.845582119296117,0.699991663
-0.453530297990522,-2.95112045144635,0.846039842360234,0.699991663
-0.46779027886495,-2.93551251702099,0.846490191970865,0.699991663
-0.538904756827222,-2.91990244494733,0.846946684853334,0.699991663
-0.538253068551495,-2.90428914566075,0.847391943631369,0.699991663
-0.603832409180613,-2.88867200865661,0.847816299655679,0.699991663
-0.657924177536389,-2.87305548529937,0.848243934860215,0.699991663
-0.690501920595765,-2.85744034861687,0.848660768916056,0.699991663
-0.759315310417114,-2.8418220768315,0.849073764440682,0.699991663
-0.866630815404608,-2.82619074541256,0.849504586603566,0.699991663
-0.82254632946479,-2.8105594645561,0.849924736071202,0.699991663
-0.835803616697492,-2.79494059067596,0.850318349131385,0.699991663
-0.78402445751796,-2.77932343208856,0.850692312085123,0.699991663
-0.0959568338133818,-2.2794887881311,0.860226763730532,0.699991663
-0.893207266234881,-2.76370704816703,0.851071576519154,0.699991663
-0.127644249014039,-2.2951186871072,0.860005658521606,0.699991663
-0.796859376605622,-2.74808926976982,0.85145026001889,0.699991663
-0.0936492017015026,-2.31073639735075,0.859790131141443,0.699991663
-0.835651203449934,-2.73246875928185,0.851816025806075,0.699991663
-0.125510137152642,-2.32635359592009,0.859590867909823,0.699991663
-0.822259437580028,-2.71684834238093,0.852188947478526,0.699991663
-0.140790408536348,-2.34196863890184,0.859357069735306,0.699991663
-0.737040256609336,-2.70122754905614,0.85254150551726,0.699991663
-0.15304678499353,-2.35758320113938,0.859105861271088,0.699991663
-0.751442275610757,-2.6856044774508,0.852884833109261,0.699991663
-0.135791530119432,-2.37320365593521,0.858871977905343,0.699991663
-0.76375065313007,-2.66998264318449,0.853243600747163,0.699991663
-0.173102519756468,-2.40064088391608,0.858414860975552,0.699991663
-0.195794938969647,-2.38881961723609,0.858622520347439,0.699991663
-0.660690824346099,-2.65436338035878,0.853587134719143,0.699991663
-0.200550476624535,-2.40846080633372,0.858284721012035,0.699991663
-0.615887395701235,-2.6387302025854,0.853905804617387,0.699991663
-0.18615980217571,-2.42007243876123,0.858096551308063,0.699991663
-0.670050746529099,-2.62310146049383,0.854245485258842,0.699991663
-0.21764341759028,-2.43569171675174,0.857844228834289,0.699991663
-0.559071718444953,-2.60748667103319,0.854581962916706,0.699991663
-0.243224557461518,-2.45131048876619,0.857576689255345,0.699991663
-0.508107130223411,-2.59186823118474,0.854886455873544,0.699991663
-0.2762636591059,-2.46692907751927,0.857295620898616,0.699991663
-0.533249373153241,-2.57625034006342,0.855205017806868,0.699991663
-0.27763241884128,-2.48254816297919,0.857017768559649,0.699991663
-0.474155451252385,-2.56063271257611,0.855531593355944,0.699991663
-0.345416812920196,-2.49816654404759,0.856730130725305,0.699991663
-0.410735696025032,-2.54501549399047,0.855835359841205,0.699991663
-0.336517903480269,-2.51378354933919,0.856437068156302,0.699991663
-0.412445726675221,-2.52939917375128,0.856140024977892,0.699991663
-3.15417001044523,-3.48869946052186,0.814364755845841,0.699991663
-3.07927742398781,-3.48063285654394,0.815694562210187,0.699991663
-3.23863337764489,-3.46536705723492,0.818247676232447,0.699991663
-3.3442089096652,-3.44992191975063,0.820824512042911,0.699991663
-2.26598754193015,-3.41894220369457,0.824713719637341,0.699991663
-2.8456773302445,-3.43438356561709,0.823055739715534,0.699991663
-1.67507018489146,-3.37224447277199,0.828956045164928,0.699991663
-1.47124749791808,-3.35673345378702,0.829989539745287,0.699991663
-1.60139055877166,-3.34122712007111,0.831003729680021,0.699991663
-1.78967937447453,-3.38177311788686,0.82826462522393,0.699991663
-1.42276460029576,-3.32573004969426,0.831984765772467,0.699991663
-1.31516750906771,-3.31020809194919,0.832844970263048,0.699991663
