"CpX","X (m)","Y (m)","Z (m)"
108.114574589567,-4.43524012908929,0.0813195500937381,0.2626175
107.88938558268,-4.43483187311311,0.0876680857105042,0.2626175
107.729699867252,-4.43430392826611,0.0954046001453691,0.2626175
107.604568148806,-4.43371781764933,0.103243124033243,0.2626175
107.555497114876,-4.43306950151773,0.111097462688219,0.2626175
107.315575469008,-4.43241184075468,0.118839989780045,0.2626175
107.128413411173,-4.43176986322472,0.126540384035484,0.2626175
106.704473933077,-4.43105300159364,0.134214027853163,0.2626175
106.483359652115,-4.43026576524014,0.141850414732668,0.2626175
106.085389828596,-4.42945386894116,0.149506018520272,0.2626175
105.550207424381,-4.42752514374429,0.166099613285843,0.2626175
105.635613025877,-4.42857280672292,0.157163410493374,0.2626175
104.931473820865,-4.42674160583331,0.172589112691694,0.2626175
105.235312819934,-4.42796008441922,0.162232022626149,0.2626175
104.660900899189,-4.42572428198167,0.180332823690255,0.2626175
104.193092870111,-4.42466374340239,0.188069344123216,0.2626175
103.749934227632,-4.42353106847326,0.195895946957089,0.2626175
103.389922064347,-4.42235477839352,0.20371960023931,0.2626175
102.089150785592,-4.41994733746201,0.219928859541991,0.2626175
103.284202357796,-4.42118222027939,0.211549656204556,0.2626175
101.388580937215,-4.4187782654988,0.226559250489998,0.2626175
103.237122834467,-4.42049396584671,0.216361935936602,0.2626175
101.456092932712,-4.4173521491816,0.234371530822189,0.2626175
100.767409444918,-4.41591567012702,0.242218569486728,0.2626175
108.903271286144,-4.43741417650488,0.00327824609700996,0.2626175
108.952198804905,-4.43746263657911,0.0104321229034484,0.2626175
108.961559993122,-4.43745567736649,0.0181700175845193,0.2626175
108.910826479353,-4.43731914780966,0.0258755961484639,0.2626175
108.863796562748,-4.43715848850225,0.0335790705658048,0.2626175
108.767930926411,-4.43694275087837,0.0412849030467012,0.2626175
108.71351410793,-4.43670585080443,0.0489767743106091,0.2626175
108.562126463652,-4.43644007043044,0.056684569201878,0.2626175
108.235142452144,-4.43576758768195,0.0721721771109472,0.2626175
108.412329056633,-4.43611773642058,0.0644370201615928,0.2626175
107.972320847442,-4.43548343830404,0.0774263674634398,0.2626175
100.185673605599,-4.41444780516442,0.249971270790448,0.2626175
46.9585014202441,-4.34711519291552,0.496180959703528,0.2626175
99.9983642848679,-4.41348707961685,0.255000204764413,0.2626175
99.3605023689104,-4.41272364144548,0.258822101886614,0.2626175
51.2246969265796,-4.35185994919787,0.486557033991199,0.2626175
45.7052990306243,-4.35038229734568,0.489895527929607,0.2626175
47.9500983991188,-4.34290953280979,0.503468703059418,0.2626175
99.0977674485964,-4.4114199351473,0.265297966316284,0.2626175
59.8321439277618,-4.35530976818532,0.476080540146186,0.2626175
55.280357887244,-4.3532090590853,0.482614295476842,0.2626175
79.2785739918064,-4.35857909895135,0.44860697733961,0.2626175
78.2895871003011,-4.35774532554714,0.451571359731508,0.2626175
68.925963977415,-4.35914182768507,0.458339840702636,0.2626175
79.1578507937152,-4.35855619315009,0.454574574776331,0.2626175
60.2179909607535,-4.35786967156784,0.467590601661468,0.2626175
61.630787902766,-4.35689851780216,0.470851045988014,0.2626175
98.4273170489429,-4.40983837905323,0.273043161564338,0.2626175
82.8781345265982,-4.3603742070471,0.444284739190959,0.2626175
65.5961279092697,-4.35926842250016,0.460465055251693,0.2626175
65.5961279092697,-4.35936827154637,0.461688409059874,0.2626175
65.5961279092697,-4.35905595748756,0.463320811414275,0.2626175
65.5961279092697,-4.35849583927037,0.465367121599551,0.2626175
97.7340401930879,-4.40816007613644,0.280857032994263,0.2626175
81.2806894173286,-4.36285965101681,0.437705575883073,0.2626175
