"CpX","X (m)","Y (m)","Z (m)"
-13.0434299651146,-3.85652091340565,0.774375,0.609254737999037
-13.7906461318095,-3.86097921827708,0.774375,0.60726413195576
-13.9624782189604,-3.86484185403676,0.774375,0.605479971557028
-14.0598390422832,-3.87211976771263,0.774375,0.602099400098107
-14.5976348654161,-3.87694675320286,0.774375,0.59983413111867
-14.0870473712597,-3.89237360582563,0.774375,0.592224146427636
-14.4508376209299,-3.88086809406387,0.774375,0.597909105005817
-14.2935754392107,-3.88772980335016,0.774375,0.594511468114801
-14.6600864100203,-3.89629671179608,0.774375,0.590343760450259
-14.8902328786432,-3.90326515668528,0.774375,0.586971373324463
-15.6915291388206,-3.90810172343047,0.774375,0.584593289097963
-16.2805331325596,-3.92322689861227,0.774375,0.576787134320855
-15.9087085256868,-3.91202398555139,0.774375,0.582558906317865
-15.5741232463353,-3.91876817877586,0.774375,0.57907747466784
-16.4592934222669,-3.92711934861939,0.774375,0.574720710098917
-16.2785160334786,-3.93417918112146,0.774375,0.570947050069049
-16.9034210358178,-3.94877101719801,0.774375,0.562939923822683
-16.9228618295095,-3.93804568121123,0.774375,0.568870907772597
-17.0628008192897,-3.94191116372123,0.774375,0.566729301482138
-17.8931891036781,-3.95272303395475,0.774375,0.560757395182589
-17.8620638226311,-3.95726640580293,0.774375,0.558142442302529
-17.5165373851166,-3.96296228349034,0.774375,0.554854728154834
-18.7005112311549,-3.96725373181793,0.774375,0.552348581946841
-19.2278010195246,-3.97745976120133,0.774375,0.546335377605197
-18.2444552697565,-3.97316722585161,0.774375,0.548867551017659
-19.4489269790247,-3.9813372501161,0.774375,0.543877612601253
-18.8960422825224,-3.98731737319622,0.774375,0.540149354413236
-20.9390014904999,-3.99121082382633,0.774375,0.53775619252649
-20.1616894652042,-3.9960571980279,0.774375,0.534654879998634
-20.6592765934579,-4.00115223245921,0.774375,0.531366572967071
-21.985388800398,-4.00523646293038,0.774375,0.528632286853368
-20.7350455400583,-4.01045493985041,0.774375,0.525134459848326
-22.5488865645034,-4.01437347405294,0.774375,0.522360248239393
-22.2619256920443,-4.01954332251821,0.774375,0.5188048826155
-22.6517877917332,-4.02368790500227,0.774375,0.516090075903676
-23.4047445855749,-4.02740519750188,0.774375,0.513046176246045
-23.4253533030553,-4.03213467886837,0.774375,0.509264683115755
-24.6095812556681,-4.03623833353047,0.774375,0.506188240437819
-23.6275290800925,-4.04093361811548,0.774375,0.502575087750629
-21.3215065622537,-4.04463349607313,0.774375,0.49913189700427
-24.7536725211435,-4.0524755253166,0.774375,0.491784798345244
-22.0775101154458,-4.06034936864377,0.774375,0.484357350560622
-28.7982135179984,-4.06635957701652,0.774375,0.47740080159083
-25.4593973286001,-4.07419645128269,0.774375,0.46717121872953
-32.8003934870484,-4.07919681157175,0.774375,0.459624418013592
-28.9054908009453,-4.08454088808822,0.774375,0.449950851566777
-27.9395412822636,-4.09055851381486,0.774375,0.43744005521331
-34.6042621541073,-4.09330177610447,0.774375,0.430141373163332
-1.56812878321456,-3.86880990325876,0.774375,0.0295710833289114
-0.85183736095799,-3.88645378565506,0.774375,0.0306482529729052
-0.835488942993332,-3.89021834269639,0.774375,0.0308807115596368
50.6906785375748,-3.86574791915498,0.774375,0.0313307816084645
68.8281623141658,-3.86566688050167,0.774375,0.0297598614282262
-1.35389942052299,-3.8666952057981,0.774375,0.0294426904244345
-1.21534211475546,-3.87112541482727,0.774375,0.0297116899365105
-1.1148632956204,-3.87365708777836,0.774375,0.0298655210593577
-0.88050630770844,-3.884169480463,0.774375,0.0305076068243059
-0.830369914506021,-3.89410261850209,0.774375,0.0311211651759721
54.0242238283509,-3.8658665344467,0.774375,0.0331132573528709
61.343429710241,-3.86593395035917,0.774375,0.0339200704692177
-1.0004558206004,-3.87642402634472,0.774375,0.0300339285825826
-0.886259075925948,-3.88238444867259,0.774375,0.0303979647783687
-0.837504812726439,-3.89798774621262,0.774375,0.0313623385074929
48.0900308530252,-3.868517976938,0.774375,0.0393808410838279
