X (m),Y (m),Z (m),DX
-0.231063269,0.722849971,0.103490908,7.69E-05
-0.231075972,0.446170304,0.08873555,4.56E-07
-0.231121689,0.446684212,0.09007542,2.58E-06
-0.231125411,0.515480943,0.689994507,3.19E-05
-0.231148207,0.62415709,0.716989035,1.77E-05
-0.231164698,0.446484482,0.08973949,6.95E-06
-0.231182156,0.77835532,0.534223405,0.000429346
-0.231190038,0.779221854,0.526582364,0.000416423
-0.231190225,0.445113251,0.090394663,5.95E-06
-0.231235279,0.44932344,0.085439686,5.52E-06
-0.23129596,0.250039403,0.093369519,-5.03E-06
-0.231300768,0.636607607,0.709658786,5.76E-05
-0.23136148,0.445638413,0.088104457,2.36E-06
-0.231381288,0.777523512,0.5417969,0.000439721
-0.231397212,0.782700829,0.220751908,0.000310312
-0.231405971,0.44329382,0.090717353,2.34E-05
-0.23142158,0.775007645,0.557755311,0.000231292
-0.231437192,0.274553775,0.093626317,-5.47E-06
-0.231438829,0.318659358,0.092662996,2.02E-06
-0.231444385,0.44529103,0.087343188,1.16E-06
-0.231459897,0.451384257,0.084553376,2.06E-05
-0.231474356,0.424033869,0.094146077,1.13E-05
-0.231475207,0.479277729,0.075849975,1.96E-05
-0.231539682,0.440110232,0.091470494,2.79E-05
-0.231571895,0.140897822,0.064746615,1.65E-06
-0.231582032,0.25349544,0.093725201,-8.45E-06
-0.231583218,0.381140203,0.094223527,4.24E-06
-0.231592445,0.445973843,0.086926544,3.16E-06
-0.231610871,0.281990105,0.093850188,-3.76E-06
-0.23162285,0.315264659,0.093504986,7.19E-07
-0.231668399,0.445304216,0.088440279,8.47E-06
-0.231674738,0.148745462,0.081423329,1.66E-06
-0.231688623,0.529946026,0.682029091,1.48E-05
-0.231782511,0.098323712,0.085607569,7.12E-06
-0.231837811,0.267841084,0.094571609,-1.45E-06
-0.23183788,0.428304653,0.093617691,1.32E-05
-0.231847496,0.102787221,0.079784031,5.50E-06
-0.231858284,0.447961053,0.08586014,4.95E-06
-0.231861872,0.445244291,0.089317229,1.25E-05
-0.231948981,0.641985921,0.70217839,8.68E-05
-0.231964961,0.609913458,0.723294028,2.86E-05
-0.23196974,0.152645286,0.086267518,4.14E-06
-0.231972562,0.776816469,0.549236765,0.000384573
-0.231978502,0.269314332,0.093785688,-1.15E-06
-0.23211471,0.646521291,0.688448936,5.95E-05
-0.232149023,0.714602488,0.08981365,0.000171096
-0.232156601,0.585479036,0.727655253,4.71E-05
-0.232164655,0.464627789,0.079440371,6.22E-05
-0.232176111,0.167662262,0.092270166,1.81E-06
-0.232197546,0.24646509,0.093024419,-8.95E-06
-0.232218328,0.159178903,0.090909766,2.77E-06
-0.232251794,0.444970024,0.090093328,2.28E-07
-0.232255617,0.432523366,0.092936339,1.96E-05
-0.232257865,0.721875296,0.622053402,0.001268286
-0.232267731,0.265985193,0.095292183,2.11E-06
-0.232271168,0.444468634,0.088478116,1.56E-06
-0.232273457,0.307899544,0.093723963,-4.05E-06
-0.232275632,0.163036907,0.09193144,2.69E-06
-0.232298971,0.581780697,0.725814191,6.98E-06
-0.232489992,0.444403332,0.089547148,2.93E-06
-0.232583625,0.436743195,0.092044784,2.70E-05
-0.232604883,0.329801093,0.079311386,2.35E-05
-0.232651566,0.264482777,0.09543051,1.91E-06
-0.232701844,0.737247661,0.608798267,0.000668206
-0.232736124,0.108646517,0.066076391,1.48E-05
-0.232737911,0.629783823,0.715931164,7.74E-05
-0.232756978,0.255698679,0.093664692,-5.53E-06
-0.232774922,0.271852169,0.09335331,-6.96E-07
-0.232799698,0.706796283,0.082152539,7.53E-05
-0.232826138,0.156561826,0.089389104,4.12E-06
-0.23285727,0.259926223,0.095611275,6.55E-06
-0.232857343,0.258423606,0.094358353,-9.24E-06
-0.23286386,0.705854956,0.637108204,0.001111041
-0.232866082,0.774071372,0.563912933,0.000616752
-0.23287064,0.10571315,0.07317924,1.97E-05
-0.232886864,0.142381365,0.067881008,3.76E-06
-0.232917373,0.392705682,0.095147829,3.05E-05
-0.232920984,0.369512318,0.081798029,1.44E-05
-0.232932672,0.11123226,0.060052167,1.56E-05
-0.232942171,0.33233344,0.073121373,2.02E-05
-0.232952353,0.658887453,0.677556431,0.000146311
-0.233001629,0.720992121,0.097635686,0.000245218
-0.23301124,0.138634464,0.060609118,7.39E-06
-0.233038055,0.417755796,0.094459217,3.62E-05
-0.233049937,0.257290538,0.093656656,-6.05E-06
-0.233075353,0.366305556,0.074580459,9.00E-06
-0.233104618,0.473542042,0.076495869,9.60E-05
-0.233105881,0.40115786,0.095104024,3.14E-05
-0.233114446,0.27055484,0.09333988,-2.37E-06
-0.233119697,0.590406926,0.728998672,6.44E-05
-0.23312162,0.291629899,0.093770302,-1.83E-05
-0.23313025,0.409320726,0.094890425,2.19E-05
-0.233146443,0.145520519,0.074832093,7.57E-06
-0.233154203,0.616035796,0.722303208,8.73E-05
-0.233175459,0.566639123,0.70249882,6.38E-07
-0.233204523,0.113947912,0.054705699,2.25E-05
-0.233209789,0.258955809,0.095418701,-3.81E-06
-0.233232427,0.26253774,0.095632601,4.11E-06
-0.233234888,0.443076413,0.088690246,2.82E-05
-0.233241143,0.562826958,0.695484129,1.13E-06
-0.233266712,0.099747085,0.083919526,4.33E-06
-0.233315267,0.776520413,0.555531168,0.000218561
-0.23331668,0.762043562,0.585961359,0.000267325
-0.233323064,0.442994712,0.089833681,1.62E-05
-0.233324956,0.134512851,0.055087406,2.18E-05
-0.233326179,0.344031206,0.060488954,6.32E-05
-0.233345922,0.768160312,0.57886949,0.000282198
-0.233359914,0.272446106,0.778156056,2.67E-05
-0.233367141,0.754990041,0.593256465,0.000296482
-0.23337895,0.272348477,0.093293666,-6.12E-07
-0.233407248,0.335009454,0.067759186,1.59E-05
-0.233438106,0.363543418,0.068691458,9.45E-06
-0.233443505,0.086425437,0.808855262,9.88E-06
-0.233476146,0.747295014,0.600734876,0.000336549
-0.23350325,0.090104725,0.089797004,2.95E-05
-0.233508353,0.689843533,0.651957538,0.000938442
-0.233564572,0.339009705,0.063395446,3.34E-05
-0.233588957,0.230371366,0.092557011,-5.42E-06
-0.233594651,0.324180454,0.089277519,4.62E-07
-0.233645064,0.334532926,0.762407847,3.63E-05
-0.23368656,0.570385198,0.709446808,4.81E-07
-0.233699127,0.595793818,0.728759812,8.52E-05
-0.233738953,0.094366523,0.088446901,1.57E-05
-0.233750421,0.299506556,0.09346531,-3.01E-05
-0.233771268,0.084293749,0.090682708,2.17E-05
-0.23385249,0.361150485,0.064154111,9.87E-06
-0.233856577,0.650142216,0.685427891,0.000108844
-0.23385714,0.543006895,0.675845305,2.42E-05
-0.233857697,0.079480634,0.090746779,1.63E-05
-0.233873639,0.713038951,0.085878134,0.000140611
-0.23389153,0.347631397,0.060007686,7.13E-05
-0.233935184,0.446362387,0.085915971,2.01E-05
-0.233960298,0.099368954,0.808249352,2.52E-05
-0.23396789,0.267504609,0.094514533,-1.50E-06
-0.233985917,0.258526701,0.093302102,-1.20E-06
-0.233997689,0.174230067,0.091579264,1.35E-05
-0.23402501,0.265543779,0.095588995,8.70E-08
-0.234061025,0.285881552,0.093773245,-3.37E-06
-0.234084281,0.772773733,0.570923893,0.000670178
-0.23409843,0.264208,0.095794664,4.48E-07
-0.234126729,0.26936351,0.09334094,-9.57E-07
-0.234139717,0.45886954,0.080977687,0.00014452
-0.234211632,0.359094634,0.0619306,4.30E-05
-0.234273528,0.236917261,0.092373611,-7.35E-06
-0.234279706,0.473897963,0.715854389,6.55E-05
-0.234306888,0.658568178,0.077967093,6.77E-05
-0.234314676,0.450602211,0.08399814,2.49E-05
-0.23432368,0.326019383,0.087075032,6.52E-06
-0.234331833,0.342147385,0.060913493,1.23E-05
-0.234337094,0.210274677,0.792445962,3.27E-05
-0.234341646,0.182343211,0.09146416,1.02E-05
-0.234365608,0.50493918,0.700566584,5.43E-05
-0.234384238,0.352082879,0.060090807,8.93E-05
-0.234389265,0.533109788,0.684114889,1.73E-05
-0.234401668,0.356236901,0.060917751,5.69E-05
-0.234425895,0.278078179,0.093629062,-6.95E-07
-0.234426916,0.601898247,0.727975458,0.000100176
-0.234440695,0.666247354,0.078035263,7.95E-05
-0.234467647,0.72710471,0.104678901,0.000283772
-0.234477742,0.327592521,0.084144485,7.38E-06
-0.234486122,0.646566186,0.694839489,0.000142045
-0.234497612,0.574031055,0.716181212,3.62E-07
-0.234524998,0.318881924,0.09234225,1.10E-06
-0.23455022,0.786830265,0.453126455,0.00151808
-0.234551942,0.689908006,0.078983695,5.16E-05
-0.234554056,0.784511347,0.484191609,0.001534374
-0.234567861,0.780034217,0.207989407,0.001176109
-0.234596231,0.640647439,0.708955348,0.000112216
-0.234619048,0.443122703,0.728907756,0.000108734
-0.234623144,0.787885073,0.437586296,0.001445886
-0.234648332,0.749727447,0.143921904,0.00087285
-0.234693144,0.114852903,0.807458886,3.46E-05
-0.234700224,0.785767765,0.468676622,0.001518595
-0.234715007,0.285447104,0.776552716,7.65E-05
-0.234717089,0.260612337,0.095628166,-3.43E-06
-0.23471856,0.673878631,0.078157732,9.13E-05
-0.234751127,0.26260637,0.095011147,-1.06E-05
-0.234753903,0.383298385,0.094415069,1.15E-06
-0.234766369,0.314128495,0.093364654,-6.27E-07
-0.234787122,0.381669156,0.093960558,2.59E-06
-0.234793562,0.38617007,0.094672705,7.27E-06
-0.23480697,0.264587343,0.094405162,-6.93E-06
-0.234809931,0.439391312,0.090747766,3.26E-06
-0.234815278,0.76490846,0.174830872,0.000902807
-0.234829323,0.487357459,0.075002402,9.57E-05
-0.234851031,0.377927775,0.092013975,9.91E-06
-0.234855073,0.266007418,0.09427396,-6.61E-06
-0.234858872,0.373320449,0.087999017,4.74E-06
-0.234867115,0.788960381,0.422013052,0.001362044
-0.234907976,0.440536156,0.089494601,2.39E-05
-0.234911253,0.243376578,0.092301422,-1.10E-05
-0.234917919,0.322380996,0.09059408,2.79E-06
-0.234921272,0.223451942,0.790359432,8.51E-05
-0.234928692,0.189969443,0.091328726,1.00E-05
-0.234939676,0.78990741,0.406468327,0.001297354
-0.234961089,0.623089389,0.721300129,0.000100789
-0.234972287,0.494679136,0.07530082,9.77E-05
-0.234976119,0.635996439,0.714725553,9.34E-05
-0.235015698,0.443532443,0.086998688,3.93E-05
-0.235059225,0.262311442,0.093623134,-5.44E-06
-0.235063462,0.558063099,0.686952449,2.34E-06
-0.235063698,0.719164181,0.091817604,0.000175682
-0.235068379,0.396500764,0.745597921,7.25E-05
-0.235069298,0.260477369,0.093968748,-8.57E-06
-0.235079232,0.424162678,0.093691151,1.03E-05
-0.235081966,0.267693904,0.093704908,-3.17E-06
-0.235132146,0.681429572,0.078378382,9.75E-05
-0.235165128,0.347550955,0.76055795,0.000103023
-0.235196236,0.271964197,0.092903126,-1.64E-06
-0.235233167,0.644955983,0.701212125,3.60E-05
-0.235251315,0.266286693,0.092903731,-1.14E-07
-0.235253787,0.102878952,0.079078301,9.48E-06
-0.235257044,0.265024503,0.092872571,-2.45E-07
-0.235265428,0.673296123,0.668388091,0.000623202
-0.235266298,0.253590361,0.092606918,-4.51E-06
-0.235296889,0.268872461,0.093149746,-2.68E-07
-0.235312638,0.197714775,0.091270045,9.03E-06
-0.235328304,0.262767567,0.092796293,-5.33E-07
-0.235331661,0.790906631,0.390910301,0.001302843
-0.235332264,0.256394551,0.092648896,-8.48E-07
-0.235334831,0.467369601,0.077689216,8.34E-05
-0.235360443,0.205574249,0.091363612,6.54E-06
-0.235420138,0.26016649,0.09270537,-3.10E-07
-0.235423689,0.21332435,0.091522718,2.99E-06
-0.235425564,0.162423662,0.090911796,2.66E-06
-0.235437457,0.257605979,0.092640647,-5.19E-07
-0.235438442,0.439706298,0.090070121,6.20E-06
-0.235442035,0.480486054,0.074883059,8.24E-05
-0.235488546,0.160352634,0.090421254,7.44E-07
-0.23548858,0.130329286,0.806535092,4.81E-05
-0.235501698,0.26961799,0.092870965,-1.07E-07
-0.235516759,0.66596544,0.674816588,0.000144528
-0.235564547,0.25562365,0.092550932,-4.19E-07
-0.235587184,0.792726776,0.344384245,0.001291328
-0.235605558,0.792299713,0.359870613,0.001283366
-0.235606822,0.79303034,0.328909893,0.001301153
-0.235613869,0.42849591,0.092871263,2.14E-05
-0.235624702,0.60878519,0.727134611,8.41E-05
-0.235626961,0.221135577,0.091693234,1.31E-06
-0.235637358,0.148916066,0.08110237,2.84E-06
-0.235644822,0.270101154,0.092799171,-7.39E-07
-0.235649877,0.791754984,0.375367526,0.001302935
-0.235663777,0.793188805,0.313444255,0.001312339
-0.235673501,0.438411901,0.090808105,4.63E-06
-0.235683735,0.250144283,0.092359692,-5.42E-06
-0.235712636,0.274529999,0.092989481,-1.00E-05
-0.235719768,0.26804958,0.092780947,-7.73E-07
-0.235720242,0.269145319,0.092803435,-3.26E-07
-0.235738983,0.266568963,0.092739848,-7.26E-07
-0.235747068,0.309202717,0.093309414,-3.50E-06
-0.235766124,0.793187376,0.298003017,0.001318145
-0.235792434,0.265062309,0.092686276,-6.55E-07
-0.23580695,0.447432604,0.084816176,3.10E-05
-0.235808251,0.049490009,0.089819845,5.04E-05
-0.2358332,0.099289626,0.083999635,9.07E-06
-0.235856957,0.057302093,0.08984007,5.41E-05
-0.235869208,0.041687323,0.089775901,4.82E-05
-0.235875303,0.577451195,0.722280893,1.24E-06
-0.23587586,0.168001593,0.091166715,4.36E-06
-0.235900404,0.073197499,0.089953174,6.39E-05
-0.235915098,0.767260888,0.584953281,0.000527264
-0.235918279,0.733324291,0.112418612,0.000849468
-0.235925581,0.793026641,0.282622958,0.001314954
-0.235932941,0.065152921,0.089863699,5.76E-05
-0.23593493,0.152236647,0.085058541,4.16E-06
-0.235946117,0.771854931,0.578110472,0.000458079
-0.23594854,0.270652823,0.092689545,-7.07E-07
-0.235964538,0.033884005,0.089733621,4.73E-05
-0.23597984,0.145846922,0.805027047,7.24E-05
-0.235988261,0.760840589,0.592024672,0.00052756
-0.236047953,0.452427625,0.082779335,2.45E-05
-0.236051433,0.026081126,0.089704453,4.61E-05
-0.236068791,0.00328303,0.089675308,3.53E-05
-0.236077047,0.157184651,0.088569546,8.84E-06
-0.236106001,0.018278513,0.089685606,4.38E-05
-0.23613505,0.01047147,0.089664012,4.42E-05
-0.236144953,0.792660846,0.267402761,0.00127401
-0.236202249,0.753599642,0.599349377,0.000591556
-0.236226362,0.256847159,0.092349599,-2.12E-07
-0.236241488,0.438848006,0.090109637,5.59E-06
-0.236267104,0.55366286,0.678911725,1.80E-06
-0.236278108,0.79194697,0.252449006,0.001343607
-0.236286507,0.262834934,0.092462788,-2.35E-06
-0.236314435,0.656541388,0.683232018,0.000101372
-0.236320311,0.436393628,0.090915341,2.89E-05
-0.236336756,0.260112414,0.092383981,-2.18E-06
-0.236338189,0.258018562,0.092336752,-1.22E-06
-0.236356695,0.432835734,0.091607665,5.28E-05
-0.236363018,0.725219033,0.098746236,0.000103065
-0.23638405,0.695882699,0.078996664,0.000103809
-0.236415313,0.256068396,0.092266256,-4.34E-07
-0.236439461,0.745828948,0.606790962,0.000636432
-0.236465671,0.790444478,0.237710643,0.001341063
-0.236477597,0.239070661,0.788832246,0.000119942
-0.236494523,0.269133488,0.092531386,-4.01E-07
-0.23653762,0.628839992,0.720335938,5.02E-05
-0.236550878,0.268018543,0.092489519,-4.91E-07
-0.23657518,0.266620621,0.092448787,-6.11E-07
-0.236580399,0.301124181,0.774598164,0.000138373
-0.236609202,0.164163269,0.090771887,3.44E-06
-0.236615171,0.265119477,0.092399976,-6.54E-07
-0.236625271,0.639832291,0.713670925,2.07E-05
-0.236634051,0.278074608,0.093187019,-7.22E-06
-0.236634719,0.094525683,0.087225795,2.70E-05
-0.236722423,0.687694894,0.078372856,4.89E-05
-0.236734771,0.280842192,0.093497918,-1.83E-06
-0.236761632,0.614927694,0.72622196,2.72E-05
-0.236825972,0.54021471,0.682858478,1.98E-05
-0.236872167,0.440710381,0.087794866,3.89E-05
-0.236905054,0.227741821,0.091454741,-5.51E-07
-0.236905601,0.585396365,0.731032502,1.31E-05
-0.236908576,0.781643901,0.528012327,0.000183359
-0.237054457,0.486973301,0.713397134,0.000190853
-0.2370646,0.409732212,0.743536076,0.00019434
-0.237077088,0.253896969,0.091986804,-2.05E-06
-0.237087198,0.271705771,0.092313011,-1.74E-06
-0.237100939,0.456170727,0.726892117,0.000231421
-0.237110487,0.161379481,0.803996375,9.54E-05
-0.237137856,0.475006952,0.075158318,3.61E-05
-0.237143669,0.444598836,0.085601914,9.98E-06
-0.237161225,0.08932353,0.08864927,2.51E-05
-0.237166624,0.784819838,0.495394072,0.000463073
-0.237304344,0.363150479,0.75846534,0.000175779
-0.23733273,0.284499423,0.093283273,-8.52E-06
-0.237374036,0.084225898,0.089370064,2.34E-05
-0.23741407,0.745697743,0.131335355,0.001333672
-0.237433455,0.702575312,0.079418684,0.000117068
-0.237483733,0.270099899,0.092183374,-1.27E-06
-0.237503079,0.51859855,0.697329949,0.000138261
-0.237597326,0.07957559,0.089416908,2.04E-05
-0.237605523,0.775849992,0.192969307,0.001410265
-0.237645954,0.256446402,0.091845385,-1.26E-06
-0.237677603,0.291628307,0.093137894,-8.78E-06
-0.237725733,0.268310741,0.092083954,-1.44E-06
-0.23773491,0.734489579,0.618681124,0.002832327
-0.237743588,0.437975942,0.089193669,4.94E-05
-0.237764288,0.265760772,0.092012995,-1.72E-06
-0.237766119,0.581533565,0.728511094,7.51E-06
-0.237830692,0.761836562,0.162230035,0.001402851
-0.237857969,0.770855324,0.584084659,7.28E-05
-0.237866592,0.258288858,0.091809408,-1.33E-06
-0.237895027,0.262960168,0.091903287,-1.88E-06
-0.237911971,0.650311036,0.689839946,2.60E-06
-0.23795444,0.260352701,0.091824234,-1.60E-06
-0.238004302,0.701467858,0.647492753,0.002058794
-0.238038906,0.784543729,0.503139517,0.000472973
-0.238094099,0.781454596,0.534429046,0.000381795
-0.238120967,0.322280093,0.090282908,4.92E-06
-0.238153943,0.378089363,0.091937467,-6.62E-07
-0.238215137,0.32517598,0.087336777,1.03E-05
-0.238345676,0.788625563,0.222928444,0.001093075
-0.238395129,0.318127251,0.092416256,2.93E-06
-0.238401803,0.327207058,0.084020678,8.17E-06
-0.238416232,0.780694913,0.542021406,0.000414526
-0.238431932,0.419781631,0.093751071,9.08E-06
-0.238436249,0.783588053,0.515186753,0.000813252
-0.238443025,0.766115405,0.590859488,0.000231124
-0.23848763,0.415393987,0.094043144,7.53E-06
-0.238513517,0.709002217,0.080331937,0.00015372
-0.238540215,0.313779384,0.092682382,5.29E-06
-0.238556971,0.718458159,0.633782656,0.002562615
-0.238577465,0.730527017,0.103488266,7.35E-05
-0.238577726,0.424400987,0.093061492,2.17E-05
-0.238578774,0.316588047,0.772826506,0.000176878
-0.238593989,0.716040489,0.08371264,0.000145459
-0.238611921,0.411346031,0.094233507,6.42E-06
-0.238634434,0.254531274,0.091457865,-5.22E-07
-0.238705089,0.254444777,0.788121718,0.000138596
-0.238705953,0.270216723,0.09175552,-1.04E-06
-0.238709322,0.550351439,0.677607907,8.47E-06
-0.238737949,0.7595246,0.598004953,0.000263526
-0.238740815,0.407445521,0.09437486,5.78E-06
-0.238755713,0.637364524,0.718187572,2.11E-05
-0.23876933,0.372882947,0.087109556,1.20E-06
-0.238781936,0.779896765,0.549556585,0.000440791
-0.238792952,0.176788675,0.803394246,0.000113625
-0.238795645,0.395054388,0.094614457,3.79E-06
-0.238822506,0.399209059,0.094568848,4.60E-06
-0.238827146,0.403388916,0.094485983,5.54E-06
-0.238837028,0.390758689,0.09458749,2.75E-06
-0.238859198,0.386149604,0.094329334,2.86E-06
-0.238949598,0.778894667,0.557086362,0.000475759
-0.238992154,0.102999746,0.078222048,9.17E-06
-0.239053687,0.752078028,0.605280826,0.00027464
-0.239120111,0.152886893,0.084929834,3.02E-06
-0.239128997,0.007115863,0.818614778,0.000109668
-0.239160181,0.428963982,0.091695044,3.84E-05
-0.239162693,0.021963015,0.818395187,9.21E-05
-0.239287451,0.381940016,0.093539459,4.81E-06
-0.239326085,0.099844997,0.082722043,1.54E-05
-0.23934347,0.782971222,0.52547073,0.000203443
-0.239362243,0.037421657,0.818152562,9.67E-05
-0.239379257,0.777862565,0.564469873,0.000479625
-0.239418797,0.457080731,0.080114706,4.67E-05
-0.23948045,0.375781509,0.090269469,3.09E-06
-0.239490468,0.168112377,0.089951946,5.41E-06
-0.239505028,0.172535876,0.089850145,5.36E-06
-0.239528192,0.149191412,0.080767091,3.40E-06
-0.239586115,0.176653746,0.089772915,5.27E-06
-0.239588811,0.643728559,0.710768701,6.01E-05
-0.239605472,0.163547426,0.089602609,8.85E-06
-0.239645093,0.37845791,0.756529673,0.000213219
-0.239649074,0.425006239,0.741425054,0.000229616
-0.239682128,0.722201815,0.089332027,0.00017547
-0.239737236,0.157535162,0.087599326,1.05E-05
-0.23977584,0.052881376,0.817909932,8.44E-05
-0.239804917,0.77452112,0.579920611,0.000316356
-0.2398112,0.651120744,0.691304411,1.46E-05
-0.239851664,0.610130061,0.730743431,3.04E-05
-0.239966577,0.30959408,0.092243908,9.67E-06
-0.239968309,0.277983133,0.091730228,-6.46E-06
-0.239991799,0.250281467,0.090895743,-1.82E-06
-0.239998704,0.257999089,0.091059093,-1.51E-06
-0.240041231,0.094033781,0.086205708,3.21E-05
-0.240048577,0.274222428,0.091437164,-4.94E-06
-0.240055483,0.170270496,0.089709057,5.80E-07
-0.240076769,0.433137259,0.089688966,5.69E-05
-0.240125383,0.192064772,0.802149962,0.000133219
-0.240126934,0.668892831,0.677757559,0.000137299
-0.240152196,0.686975751,0.662772303,0.001331025
-0.240162309,0.262377177,0.091098745,-2.34E-06
-0.240165705,0.26668901,0.091193182,-2.19E-06
-0.240176524,0.097257532,0.084987727,7.76E-06
-0.240204478,0.776952947,0.571694757,0.000451695
-0.240207213,0.436631512,0.08819372,3.17E-05
-0.240231793,0.068328864,0.817461393,8.93E-05
-0.240321914,0.586630258,0.733845365,2.28E-05
-0.240333145,0.151765447,0.083659525,1.52E-06
-0.24041214,0.772665241,0.180237084,0.00071659
-0.240438698,0.714492657,0.081151727,9.07E-05
-0.240502801,0.7285993,0.097573006,0.000247642
-0.240510039,0.105727199,0.072325151,1.26E-05
-0.240514535,0.088851371,0.087542722,3.12E-05
-0.240515891,0.659263549,0.685809303,0.000128807
-0.24054192,0.442739868,0.08522382,6.39E-05
-0.240541934,0.108514953,0.065589208,1.42E-05
-0.240555407,0.254032557,0.09077921,-1.21E-06
-0.240563933,0.545340873,0.684625069,9.22E-06
-0.240583017,0.329306527,0.079330577,2.70E-05
-0.240590533,0.591529062,0.735310573,6.75E-05
-0.240606083,0.631337876,0.723254616,6.10E-05
-0.240607033,0.650148822,0.695607223,8.09E-05
-0.240623262,0.270427499,0.091102348,-2.23E-06
-0.240675106,0.111014911,0.059747482,1.59E-05
-0.24067575,0.331989934,0.072853751,2.13E-05
-0.24069063,0.342462511,0.05958295,3.52E-05
-0.240706105,0.369608762,0.080819143,1.18E-05
-0.240772236,0.742049359,0.119013533,0.000695293
-0.240772726,0.321969147,0.090115992,4.76E-07
-0.240776946,0.084059897,0.088115453,2.79E-05
-0.240790722,0.238217403,0.090379909,1.35E-06
-0.240798099,0.319509756,0.091773119,2.27E-07
-0.240799039,0.142444972,0.067207661,7.39E-06
-0.240809602,0.138993412,0.060406918,1.13E-05
-0.240813417,0.648323824,0.702409719,0.000149177
-0.240842188,0.366411175,0.073730861,9.12E-06
-0.240843517,0.344566636,0.058666829,3.40E-05
-0.2408698,0.318077722,0.092006608,5.22E-07
-0.240902572,0.269772115,0.787252852,0.000147101
-0.240907353,0.334605828,0.067562483,2.78E-05
-0.240922479,0.113747816,0.054377962,1.61E-05
-0.240923446,0.758681646,0.149690347,0.00088168
-0.240955835,0.339119277,0.062352286,4.54E-05
-0.240984811,0.616263687,0.729802228,8.46E-05
-0.241030752,0.134769586,0.054522345,1.91E-05
-0.241033765,0.320889428,0.090855141,1.64E-06
-0.24104764,0.570195532,0.710396973,6.92E-07
-0.241070465,0.146089675,0.074807159,1.26E-05
-0.241099694,0.079538787,0.088191881,2.22E-05
-0.241114948,0.566392888,0.703443366,1.26E-06
-0.241125865,0.322803213,0.089419992,2.38E-06
-0.241138654,0.25741599,0.090648223,-3.78E-07
-0.241153412,0.465311296,0.076873024,8.92E-05
-0.241165725,0.331840451,0.771747265,0.000176704
-0.241167394,0.363733302,0.067990631,1.28E-05
-0.241178196,0.316551465,0.091930131,1.60E-06
-0.241182149,0.359298358,0.060774607,2.38E-05
-0.241238516,0.083796829,0.817432986,8.35E-05
-0.241241906,0.502436983,0.71132853,0.000199629
-0.241366706,0.267109313,0.090784684,-2.42E-07
-0.241376583,0.188879556,0.089301651,1.11E-05
-0.241377559,0.428999568,0.090773322,1.64E-06
-0.241383556,0.319263139,0.091846725,9.61E-08
-0.241424228,0.471314224,0.72615543,0.000226851
-0.241428726,0.596615657,0.735592843,7.79E-05
-0.241432342,0.786928663,0.210381485,0.000424539
-0.241455764,0.768262032,0.593691802,0.000337234
-0.241478433,0.773240702,0.585809697,0.000566904
-0.241487804,0.72064166,0.08516258,0.0001485
-0.241489448,0.573903338,0.717229851,4.46E-07
-0.241530155,0.347589201,0.058538244,6.92E-05
-0.24155076,0.318491568,0.091878995,6.91E-07
-0.241623276,0.549670983,0.682779757,9.36E-06
-0.24162405,0.776418833,0.577841381,0.000231715
-0.241636161,0.207634902,0.800850097,0.000114092
-0.241741604,0.746062044,0.61451736,0.001587397
-0.241744099,0.438112891,0.086797878,2.60E-05
-0.241880834,0.762006263,0.600753354,0.000391471
-0.241895209,0.428080112,0.091323687,-8.29E-08
-0.241896114,0.18274235,0.089044974,2.53E-05
-0.242010095,0.099330034,0.816982299,6.80E-05
-0.242017216,0.642709685,0.716745191,0.00012782
-0.242022843,0.734658082,0.104664562,0.000286972
-0.242028871,0.356106252,0.059556319,5.37E-05
-0.242038263,0.361150123,0.063007761,1.72E-05
-0.242063316,0.351834798,0.058661759,7.70E-05
-0.242064623,0.646627676,0.708661165,9.22E-05
-0.24206891,0.393904296,0.754561684,0.000177304
-0.242100555,0.450520651,0.081719787,0.000148061
-0.242120851,0.602418036,0.734994211,8.60E-05
-0.242124159,0.623284618,0.72829358,9.50E-05
-0.242132299,0.324233157,0.087522827,1.12E-05
-0.242138477,0.674170313,0.077088512,5.89E-05
-0.242182058,0.319312935,0.091691653,7.09E-08
-0.242216491,0.419632219,0.093445371,6.04E-06
-0.242251501,0.415247899,0.093730367,5.20E-06
-0.242284223,0.440361154,0.739395028,0.000190458
-0.242309668,0.636709695,0.722256335,8.48E-05
-0.242315419,0.57752806,0.7238881,3.15E-07
-0.24231637,0.754702996,0.607948029,0.000415787
-0.242322244,0.299618312,0.09128596,2.58E-05
-0.242327151,0.11485107,0.815771332,5.77E-05
-0.242331698,0.099731156,0.082267409,5.56E-06
-0.242361345,0.320139649,0.091117732,2.87E-07
-0.242371253,0.318731114,0.091722002,5.32E-07
-0.242377517,0.316609995,0.091687692,5.95E-07
-0.242388271,0.411344101,0.093916217,4.58E-06
-0.242397447,0.320725681,0.090697173,3.61E-07
-0.24241066,0.68184483,0.077127685,7.66E-05
-0.242418971,0.317753329,0.091695527,5.45E-07
-0.242420669,0.336464975,0.064520882,5.74E-06
-0.242447177,0.537731685,0.692754891,0.000121797
-0.242450932,0.321385389,0.09016953,8.37E-07
-0.242454769,0.326565259,0.084258025,8.76E-06
-0.242463277,0.424893464,0.092497069,-8.04E-06
-0.24254142,0.561698115,0.695034148,2.67E-06
-0.242577448,0.726703122,0.091639137,0.000177117
-0.242591478,0.31953871,0.091480764,1.96E-07
-0.242638974,0.665887588,0.682995865,0.000129674
