X (m),Y (m),Z (m),DX
-0.126978008,0.58228352,0.561587373,6.96E-05
-0.122829607,0.576686182,0.556201542,6.57E-05
-0.15172342,0.604737858,0.598780242,4.56E-05
-0.158966474,0.612444148,0.6064711,4.49E-05
-0.154078726,0.607281745,0.601302139,5.90E-05
-0.171795194,0.628973196,0.615316351,0.000112438
-0.16144211,0.614988268,0.60898261,5.50E-05
-0.166497228,0.62004291,0.613933915,4.41E-05
-0.179130398,0.635705991,0.62205437,7.87E-05
-0.182171375,0.638436001,0.624729308,5.31E-05
-0.187719929,0.643246747,0.629468384,6.96E-05
-0.205610628,0.653552232,0.647250299,6.34E-05
-0.198043162,0.655671971,0.633880288,0.000714327
-0.190734496,0.645791449,0.631968299,6.62E-05
-0.765270634,0.836721236,0.746456916,0.000590534
-0.716112756,0.841459992,0.71760976,0.00037395
-0.578950181,0.834160545,0.683803815,0.001399739
-0.550572837,0.829837954,0.68127193,0.000740264
-0.514437735,0.82632614,0.670599501,0.000726833
-0.501517966,0.824568335,0.667989804,0.001451743
-0.373443462,0.7827099,0.701610267,0.000292027
-0.382054357,0.786195824,0.701068428,0.000504889
-0.375656956,0.784766469,0.699700723,0.000223267
-0.343503123,0.782074297,0.681633038,0.000889204
-0.35942177,0.781500827,0.693538515,0.000603284
-0.35022912,0.782010639,0.686203213,0.000324658
-0.174340968,0.63519517,0.613945098,6.14E-05
-0.203334853,0.668354894,0.629631301,0.000327378
-0.367314946,0.780843218,0.699868549,0.000654381
-0.361152962,0.77882194,0.698175551,0.000330356
-0.358858895,0.77515768,0.700368571,0.000473226
-0.328416828,0.768633652,0.684394372,0.000433799
-0.338769085,0.772507413,0.688671233,0.00033552
-0.209771225,0.64570583,0.659667593,1.84E-05
-0.217812133,0.649439519,0.666875044,2.16E-05
-0.221129215,0.654098193,0.667173874,1.65E-05
-0.224548009,0.654011694,0.671393841,1.65E-05
-0.222323759,0.652502416,0.669923107,1.54E-05
-0.228280522,0.661120499,0.670042384,6.22E-05
-0.236248886,0.662001817,0.678683577,1.69E-05
-0.208490746,0.659742429,0.645654961,0.000162078
-0.209767777,0.671158911,0.636519853,0.000953807
-0.228192606,0.668966833,0.663391201,5.20E-05
-0.215070554,0.651543884,0.661644455,8.84E-05
-0.215224804,0.660653758,0.654024481,0.000107331
-0.221951533,0.661149233,0.662262719,9.69E-05
-0.224665915,0.675265774,0.653329361,0.000558695
-0.211581552,0.658047803,0.651482095,6.85E-05
-0.231165535,0.667436146,0.668266418,0.000159052
-0.236191243,0.65655941,0.682916634,1.62E-05
-0.2287486,0.686955153,0.64826513,0.00150619
-0.230756792,0.67524698,0.661152961,0.000234025
-0.234092165,0.67361625,0.666606737,0.000104953
-0.260151674,0.716031405,0.661887716,0.001771444
-0.237493323,0.660459635,0.681322616,1.49E-05
-0.239829996,0.661964271,0.682773217,1.61E-05
-0.243202756,0.661638945,0.6867863,1.17E-05
-0.238139876,0.667172795,0.676672711,0.000119984
-0.237125881,0.692190363,0.654464325,0.000231152
-0.238076968,0.676228374,0.669137683,0.000150943
-0.247806932,0.699561486,0.661125523,0.000965476
-0.268546635,0.721292375,0.666979229,0.001407245
-0.279492316,0.728222226,0.673066076,0.000259206
-0.289230862,0.733640964,0.678412122,0.002611521
-0.313512114,0.75426278,0.684230583,0.000411651
-0.323757164,0.758883003,0.688814763,0.000403785
-0.298359562,0.736519674,0.684727775,0.000743879
-0.30907295,0.743805957,0.688623683,0.000392441
-0.405304864,0.797465378,0.686623033,0.000723055
-0.396638415,0.792490396,0.695074158,0.000386307
-0.398149689,0.790716134,0.701162949,0.000188717
-0.389882849,0.785522692,0.707805682,0.000400845
-0.395783559,0.789280332,0.703349261,0.000194043
-0.454679202,0.814411996,0.668622529,0.001409588
-0.426216824,0.79904336,0.696802209,0.000762341
-0.4392271,0.806249175,0.683798451,0.001481772
-0.485703614,0.816130123,0.683915357,0.001388037
-0.467616144,0.811490365,0.686644247,0.00066828
-0.21141003,0.644627945,0.662672008,1.07E-05
-0.208635552,0.642178196,0.661023893,5.34E-06
-0.214468534,0.643907208,0.667111739,1.54E-05
-0.221085543,0.64872047,0.67144943,1.70E-05
-0.217647634,0.643479287,0.671364056,2.60E-05
-0.235068666,0.653173595,0.684290413,2.12E-06
-0.241107611,0.660215932,0.685570072,1.45E-05
-0.112437581,0.55132495,0.55364768,6.14E-05
-0.120643866,0.5665482,0.561203003,5.77E-05
-0.11611352,0.560247793,0.554958076,0.000119174
-0.137024188,0.595079906,0.574168677,0.000510198
