"Pxn","X (m)","Y (m)","Z (m)"
11.7491110964463,6.39848927555994,0.75225,0.101002960622251
11.5766221863102,6.39555128254076,0.75225,0.096988773083877
11.7865991462575,6.4011856701063,0.75225,0.104868926659508
11.8371984354725,6.40511105936686,0.75225,0.110553212256596
12.0803858812814,6.40760574551272,0.75225,0.11427817206647
12.1649985783867,6.41095104096698,0.75225,0.119523343899533
12.2936547004215,6.41356497293746,0.75225,0.12367730051089
12.3814718447215,6.4158461745247,0.75225,0.12754631341444
12.6122359424184,6.42189368557119,0.75225,0.138030027784755
12.6476239507655,6.42447084514074,0.75225,0.14278941193901
12.3985641688656,6.41957569483794,0.75225,0.133960208707364
12.6695997970576,6.42771053614892,0.75225,0.148880158598715
13.0311230500973,6.42969768215174,0.75225,0.152766146553934
13.0136118555091,6.43226503063103,0.75225,0.157998009039541
13.043058539969,6.43525460982642,0.75225,0.164231244282994
13.2762171730243,6.43707174244208,0.75225,0.168192642688508
13.3017453006892,6.43946789047084,0.75225,0.173430759661198
13.3222602351619,6.44248782427615,0.75225,0.179923867077432
13.7221176757126,6.44436290002326,0.75225,0.183982976667445
13.7852626774571,6.44651036016459,0.75225,0.188828900619055
14.3399212415684,6.45143626364074,0.75225,0.199943591213171
13.8335681265318,6.4495580903022,0.75225,0.195674617930436
14.4847997865323,6.45338068272185,0.75225,0.204494866826737
15.4620538361835,6.46034854234361,0.75225,0.22090266061737
14.7514152187237,6.45663945900004,0.75225,0.212047385231168
15.9697231334167,6.46303656840618,0.75225,0.227542103649763
15.1965465876918,6.45875849203474,0.75225,0.216991962155698
17.2554846895515,6.46688906945369,0.75225,0.237439187232395
16.4206956384619,6.46542477225458,0.75225,0.233510548078975
17.7894029352352,6.46866879986425,0.75225,0.242769366864823
18.5685985203354,6.47092739447036,0.75225,0.250063811284267
19.5947294571853,6.47340330465548,0.75225,0.259495049023084
19.648665938688,6.47452013512873,0.75225,0.26490397370041
19.0982525296317,6.47250044941949,0.75225,0.255717570934792
19.4561504263459,6.47587027359377,0.75225,0.272226447298153
19.0126023794509,6.47701948286096,0.75225,0.279717578097658
17.7227782246667,6.47795175028563,0.75225,0.287261176723901
16.4857321815345,6.47870438708151,0.75225,0.294766183983419
15.3405785443001,6.47931313229171,0.75225,0.302315708842992
14.848065107985,6.47978702439838,0.75225,0.309904167510776
14.5034927435184,6.4801421142713,0.75225,0.31752889847817
15.1376151035462,6.48039352407327,0.75225,0.325169549335055
15.5289499520577,6.48052573278371,0.75225,0.33281929738584
16.2167812631481,6.48055954689456,0.75225,0.340473680621619
16.5105614557562,6.48049122593928,0.75225,0.348131450338627
16.6560413209909,6.48034395069927,0.75225,0.355793401683369
16.6304480867533,6.48011263314818,0.75225,0.363465660528872
16.4599560986067,6.47977721519204,0.75225,0.3711575071313
16.2209415632867,6.47937616454708,0.75225,0.378843507099374
16.0130448309005,6.47891122432633,0.75225,0.386521176072416
15.665669712395,6.47837719432183,0.75225,0.394198364037322
15.5444432646192,6.47777555652289,0.75225,0.401870244237149
15.3719041742773,6.47709996829643,0.75225,0.409599060191941
15.2544788115106,6.4763340574811,0.75225,0.41733747892333
15.0635571050427,6.47551944700362,0.75225,0.425004244277913
14.7768151765681,6.47464518417643,0.75225,0.432658870358536
14.5635943975672,6.47255648396126,0.75225,0.448896764740521
14.7598487072768,6.47369392207984,0.75225,0.440356541323323
14.3606937339973,6.47309468425662,0.75225,0.445021804527748
14.5261151635959,6.47156224946134,0.75225,0.455767205447586
14.6780817837233,6.47039385653901,0.75225,0.463363558795583
14.7075296898366,6.46913162663083,0.75225,0.471068786531509
