X (m),Y (m),Z (m),DX
-0.002687362,0.033466659,0.380329142,0.000118125
-0.002720824,0.025926164,0.424941448,0.000310786
-0.002720839,0.064902825,0.184290078,0.000221389
-0.002740047,0.057006121,0.163904649,0.000399218
-0.002780238,0.080310602,0.410161445,0.000352864
-0.002781836,0.103064221,0.38484245,0.000238939
-0.002818224,0.033694708,0.424968555,0.000312398
-0.00281897,0.103531447,0.395481312,0.000336692
-0.002849295,0.064752301,0.41762211,0.000343537
-0.002859835,0.119179418,0.175683112,0.000293963
-0.002874514,0.09580949,0.402627759,0.000360097
-0.002917444,0.111249189,0.389508257,0.000277679
-0.002924979,0.064775329,0.163925569,0.000403881
-0.002925324,0.119234462,0.180324398,0.000259643
-0.002928318,0.072663842,0.184254,0.00021366
-0.002933616,0.041460973,0.424995294,0.000314821
-0.002970085,0.103628143,0.170160546,0.000347916
-0.003049679,0.0880625,0.41014168,0.000356544
-0.003069089,0.080420982,0.184189233,0.000219918
-0.003072821,0.072518573,0.417643295,0.000346614
-0.003073128,0.049227205,0.424925613,0.0003138
-0.003123701,0.111161669,0.384731101,0.000232942
-0.00314499,0.003258501,0.431097725,0.000219847
-0.003145509,0.072542632,0.163870622,0.000397841
-0.00316707,0.111313645,0.395558309,0.000338534
-0.003191301,0.103569184,0.40257777,0.000365224
-0.003224842,0.010397373,0.431545795,0.000267398
-0.003241509,0.056993107,0.424884411,0.000314534
-0.003242344,0.126937427,0.175821216,0.000293061
-0.003282973,0.111395975,0.170240295,0.000347512
-0.0032957,0.018161561,0.431765757,0.000273684
-0.003308021,0.088243575,0.184309242,0.000220571
-0.003319828,0.126999937,0.180447974,0.0002605
-0.003322837,0.080287337,0.417664296,0.000350192
-0.003324817,0.119072557,0.389696349,0.00028724
-0.003344696,0.095813755,0.410114711,0.000362007
-0.003365273,0.025930415,0.431691055,0.000272142
-0.003384111,0.080310419,0.163832008,0.000394065
-0.003444155,0.064755137,0.424909841,0.000317685
-0.003461812,0.033696919,0.431714152,0.000272988
-0.003496573,0.119070896,0.384673218,0.000244952
-0.003537109,0.111333529,0.402629098,0.000363207
-0.003546867,0.119089374,0.395754536,0.000332
-0.003577342,0.041462202,0.431717096,0.000271626
-0.00359347,0.088059187,0.417689819,0.000355272
-0.003601335,0.0960503,0.184476284,0.000212627
-0.003631101,0.088082814,0.163887342,0.000394888
-0.003634052,0.134721445,0.175940644,0.000288143
-0.003634672,0.119154471,0.170268015,0.000347507
-0.003667656,0.103578076,0.41011298,0.000367333
-0.003672205,0.072516618,0.424950739,0.000321527
-0.00369552,0.096022811,0.381320091,0.000102634
-0.003710171,0.049234481,0.431567983,0.000270441
-0.003713255,0.003258977,0.15713737,0.000330825
-0.003721176,0.010401446,0.157149254,0.000403122
-0.003743117,0.126862446,0.389801687,0.000288144
-0.003745355,0.134803215,0.180459352,0.000252309
-0.00376282,0.103768042,0.184332151,0.000206531
-0.003781932,0.018170553,0.157155435,0.000414132
-0.003868055,0.025940568,0.157124368,0.000419305
-0.003886635,0.057008674,0.43159304,0.000279192
-0.00389565,0.095831532,0.417718244,0.000360447
-0.003898052,0.003265071,0.436898203,0.000195337
-0.003900814,0.126872238,0.384611669,0.000257393
-0.00391363,0.119098091,0.402698499,0.000360756
-0.003914075,0.095853127,0.163915821,0.000393031
-0.003932355,0.080298182,0.425055631,0.000332475
-0.003945323,0.111552822,0.18420385,0.000213602
-0.003948662,0.126861394,0.395835475,0.000329023
-0.003953527,0.033710169,0.157134181,0.000417452
-0.003991529,0.010412536,0.437360013,0.000224433
-0.00399819,0.126911674,0.170338831,0.000356286
-0.004015458,0.111345125,0.41012566,0.000369065
-0.004051676,0.142506024,0.175932797,0.0002865
-0.004055155,0.018175179,0.437573978,0.000219019
-0.004067829,0.041478751,0.157133269,0.000417801
-0.004091318,0.025939452,0.43748273,0.000219991
-0.004092001,0.064766316,0.43166041,0.000283387
-0.004098588,0.142602609,0.180422184,0.000248254
-0.004159063,0.134623851,0.389718969,0.00028917
-0.004166075,0.033703832,0.437456683,0.000217157
-0.004197664,0.102875841,0.381102727,0.000209268
-0.004202062,0.049245602,0.157142182,0.000415181
-0.004219163,0.103621032,0.163920653,0.000394554
-0.004226567,0.088093575,0.425273,0.000349549
-0.00423011,0.103626353,0.417785927,0.000369162
-0.0042601,0.11937025,0.184281615,0.00021141
-0.004282641,0.041469677,0.437410557,0.00021727
-0.004319882,0.12686369,0.402724671,0.000360842
-0.004321367,0.072517977,0.431667304,0.000281623
-0.004363921,0.134623814,0.384565697,0.000255158
-0.004367586,0.057012014,0.157139515,0.000412064
-0.004368763,0.134625713,0.395768645,0.000331419
-0.004384574,0.134685599,0.170442165,0.000362689
-0.004390386,0.119105283,0.410125491,0.000368782
-0.004401828,0.111148244,0.381203657,0.000175582
-0.0044094,0.050899181,0.379606205,0.000125922
-0.004433978,0.049253211,0.437293099,0.000225895
-0.004482316,0.150258953,0.176027818,0.000286655
-0.004497124,0.064919519,0.3795423,0.000205842
-0.00451334,0.057424942,0.379676539,0.000216685
-0.004518432,0.119155464,0.381376413,0.000124551
-0.004535867,0.111387983,0.163970026,0.000396738
-0.0045377,0.150353244,0.180531376,0.000245573
-0.004543533,0.095873924,0.425410443,0.000359094
-0.004569803,0.064780138,0.157095348,0.000415058
-0.004575467,0.111446954,0.417772132,0.000369664
-0.004593761,0.142394391,0.38968285,0.00028429
-0.004605998,0.080420821,0.431952479,0.000303181
-0.00461303,0.057039099,0.437407142,0.00022712
-0.004641522,0.127127517,0.18436459,0.000208079
-0.004740153,0.13462685,0.402683425,0.000364003
-0.00475614,0.086970476,0.431226141,0.000151835
-0.004759971,0.126965796,0.381407046,9.41E-05
-0.004782022,0.072547565,0.157095379,0.000413146
-0.004795172,0.126865372,0.410119586,0.000369328
-0.004812173,0.142387686,0.395671335,0.000333084
-0.004812668,0.142459367,0.170484414,0.000356588
-0.00481661,0.07285045,0.379621762,0.000229772
-0.004827157,0.134915974,0.183999057,0.000172368
-0.004844126,0.064805371,0.43763942,0.000239687
-0.004871887,0.10367331,0.425386511,0.000351359
-0.00488188,0.142486147,0.384623903,0.000261776
-0.00489306,0.119149364,0.16397219,0.000395672
-0.00493462,0.157987259,0.176007927,0.000293
-0.004936789,0.14271907,0.183605275,0.000131719
-0.004956601,0.119186016,0.417782792,0.000366687
-0.004993567,0.158062182,0.180631364,0.000254205
-0.005036023,0.110219486,0.424064735,0.000172938
-0.005037062,0.080325104,0.157028163,0.000421046
-0.005067613,0.150144417,0.389627174,0.000283591
-0.005069903,0.080327682,0.379645645,0.000198849
-0.0050704,0.018200662,0.441608505,0.00011938
-0.005077786,0.025954086,0.44144111,0.000112752
-0.005082898,0.033714732,0.441287089,0.000106129
-0.005094005,0.089575976,0.433513492,0.000136586
-0.005114292,0.072542634,0.437821195,0.000259962
-0.005136684,0.08730128,0.37964035,0.000220572
-0.005144764,0.134703555,0.38153699,7.81E-05
-0.005161582,0.010439126,0.441856512,0.000152845
-0.005181265,0.142386938,0.402618659,0.000368691
-0.005184266,0.041484973,0.441199898,0.000104706
-0.005215799,0.093524701,0.379649323,0.000118087
-0.005218873,0.134625717,0.410096272,0.000371269
-0.005232589,0.095854209,0.432463711,0.000284446
-0.005244299,0.150218628,0.170582866,0.000354131
-0.005260352,0.018024478,0.378566531,0.000111782
-0.005284299,0.150139938,0.395652713,0.000335835
-0.005293876,0.12692794,0.163885182,0.000406504
-0.005298143,0.150465465,0.183643685,0.000122651
-0.005306747,0.088103299,0.15699606,0.00042789
-0.00532373,0.04928066,0.441188615,0.000108411
-0.005332152,0.078917911,0.438005964,0.00016159
-0.005362634,0.126878888,0.417755337,0.00037215
-0.005367697,0.010320277,0.378509678,0.000113632
-0.005383547,0.150232629,0.384511817,0.000250774
-0.005391581,0.11282975,0.426542611,0.000182447
-0.005419408,0.141258633,0.38190275,3.53E-05
-0.005458659,0.057073012,0.441257479,0.000103892
-0.005460139,0.025874884,0.378587462,0.000121864
-0.005469638,0.165735879,0.175929563,0.000301175
-0.005479501,0.165823774,0.180722827,0.000274163
-0.00550316,0.156865606,0.18340688,5.80E-05
-0.005509194,0.063548354,0.441087519,4.92E-05
-0.005510831,0.033835186,0.187543194,0.00016374
-0.005529732,0.003275451,0.442002369,0.000168143
-0.005555019,0.120732021,0.424040678,0.0001605
-0.005567079,0.103588901,0.432465927,0.000306182
-0.005583762,0.095868369,0.157059768,0.000423373
-0.005589437,0.157844439,0.389685968,0.0002887
-0.005599422,0.041633682,0.187636515,0.000175349
-0.005601797,0.026016105,0.187593688,0.000160576
-0.005622522,0.010456494,0.187567146,0.000166142
-0.005638175,0.003259244,0.150499318,0.000340964
-0.005650908,0.118194393,0.426489355,0.000192733
-0.005655462,0.150142598,0.402623948,0.000370236
-0.005660318,0.018214008,0.187623857,0.000170131
-0.005663941,0.082406546,0.43907212,9.67E-05
-0.005665078,0.14238242,0.410070453,0.000373664
-0.005708954,0.010406877,0.150368314,0.000414165
-0.005713104,0.134708181,0.163879979,0.000409216
-0.00572101,0.049446239,0.187702118,0.000170887
-0.005729024,0.033671166,0.378405752,0.00011116
-0.005739438,0.157988867,0.170478137,0.000360899
-0.005765029,0.088259282,0.438420578,0.000239912
-0.00577041,0.057239471,0.187689941,0.000168175
-0.005779048,0.0181794,0.150260797,0.00041664
-0.005779553,0.134621799,0.417634662,0.000365487
-0.005785303,0.112588763,0.379511917,3.50E-05
-0.005790216,0.003290577,0.187633937,0.000124455
-0.005793058,0.157881827,0.39574472,0.000335649
-0.005812268,0.136300891,0.185738301,4.84E-05
-0.005863941,0.157801141,0.384394388,0.000266642
-0.005874317,0.025947623,0.15016698,0.000418434
-0.005889703,0.103632316,0.157066841,0.000419159
-0.005915916,0.119296734,0.379747206,7.22E-05
-0.005922693,0.111572896,0.432369521,0.000308561
-0.0059381,0.065015885,0.187637417,0.000170014
-0.005950338,0.03371468,0.150218312,0.000415351
-0.005954115,0.041445472,0.378336572,0.000109991
-0.006005521,0.101510552,0.43711229,7.00E-05
-0.006005761,0.127050125,0.425212771,0.000325504
-0.006021869,0.142817424,0.185583647,0.00010345
-0.006032684,0.127133181,0.379946669,7.93E-05
-0.006036152,0.041482332,0.150308578,0.000403657
-0.006041838,0.072788117,0.187538075,0.000169275
-0.006044458,0.173525446,0.1759836,0.000304044
-0.006088647,0.095778844,0.438439498,0.000238569
-0.006090402,0.173632258,0.180777898,0.000273817
-0.00609299,0.033725298,0.443466001,7.70E-05
-0.006093994,0.165623597,0.389643827,0.000290348
-0.006122955,0.003255859,0.378279956,9.26E-05
-0.006126786,0.142467104,0.16399352,0.000405968
-0.006135217,0.080549987,0.187443271,0.000161835
-0.006141243,0.011761574,0.44396954,2.99E-05
-0.006146603,0.150157353,0.410097285,0.000379313
-0.006149181,0.04925323,0.1503934,0.000397272
-0.006167955,0.025969824,0.443655294,7.28E-05
-0.006173424,0.157917868,0.402697262,0.000372976
-0.006174892,0.018227597,0.443801306,6.42E-05
-0.006200494,0.105664282,0.437163989,7.48E-05
-0.006218877,0.11139302,0.157047289,0.000423264
-0.006230052,0.142396013,0.417651365,0.000372813
-0.006275331,0.165758676,0.170313276,0.000364494
-0.00631009,0.0481107,0.378191621,5.99E-05
-0.006317967,0.04150219,0.443419655,8.36E-05
-0.006318084,0.119482194,0.432335307,0.000317429
-0.006322896,0.057020587,0.150377036,0.00040112
-0.006330084,0.165668591,0.395699619,0.000345904
-0.00634288,0.165602698,0.384538092,0.000264963
-0.006356526,0.13488756,0.380056459,9.65E-05
-0.006387457,0.088376222,0.187460831,0.000153153
-0.006414827,0.134634064,0.425073755,0.000351918
-0.006451851,0.150569926,0.185625492,0.000110203
-0.006526049,0.14270603,0.380382493,0.000156648
-0.006533487,0.064782692,0.150311776,0.000400234
-0.006541796,0.101007123,0.439880229,5.40E-05
-0.006558762,0.096196082,0.187626747,0.000156297
-0.006567254,0.15022179,0.164039182,0.000414509
-0.006570169,0.10392184,0.187593683,0.000174045
-0.006583859,0.119149407,0.157020426,0.000424436
-0.006593251,0.15826143,0.185142501,0.000164751
-0.006605673,0.181361954,0.176024191,0.000317324
-0.006615796,0.064879289,0.443050964,0.000129822
-0.006616737,0.049311049,0.443468306,8.69E-05
-0.006626832,0.181442801,0.180879494,0.000273039
-0.00664067,0.173488818,0.389324371,0.000295556
-0.006642763,0.128428953,0.430989772,0.000140235
-0.006668113,0.157948267,0.410141652,0.000378603
-0.006678298,0.057108014,0.443520173,8.95E-05
-0.006678718,0.072621009,0.442681172,0.000160912
-0.006716015,0.150183449,0.417695693,0.000373905
-0.006723313,0.165710028,0.402707705,0.000374417
-0.00673714,0.072542646,0.150342669,0.000397927
-0.006763192,0.125926406,0.433281267,0.000156514
-0.006767562,0.105603251,0.439922859,8.03E-05
-0.006780438,0.150385936,0.380457321,0.000185108
-0.006787496,0.173516708,0.170373859,0.000364941
-0.006792742,0.111755089,0.187613793,0.000194717
-0.006806912,0.166007391,0.184801179,0.000216943
-0.006809095,0.111785609,0.438454906,0.000249554
-0.006860764,0.173513645,0.384488708,0.000227054
-0.006866087,0.142418069,0.425062534,0.000348102
-0.006889354,0.173482261,0.395513565,0.000354245
-0.006964965,0.126921365,0.157013903,0.000405729
-0.006979223,0.080314944,0.150310391,0.000387277
-0.007065585,0.157990837,0.16395613,0.000410718
-0.007079325,0.10319902,0.378410937,0.000133266
-0.007104922,0.189142146,0.176238538,0.000313069
-0.007107802,0.134673337,0.432068268,0.000311423
-0.007122255,0.189171814,0.181035614,0.000258446
-0.007128213,0.119581275,0.187635438,0.000179284
-0.007160766,0.096413738,0.378178865,6.35E-05
-0.007214708,0.165701887,0.410122898,0.000373576
-0.007215477,0.119511559,0.438515801,0.000252633
-0.007233513,0.157937189,0.417678103,0.000369049
-0.007241459,0.181267923,0.389322041,0.00029843
-0.007246728,0.088092489,0.150268181,0.000378224
-0.00728844,0.173466277,0.402625713,0.000374868
-0.007337912,0.173818203,0.184858731,0.000219886
-0.007350768,0.150172437,0.425071739,0.000343749
-0.007351024,0.134686719,0.157133475,0.000381066
-0.007356192,0.181290087,0.170343658,0.000366083
-0.007370514,0.111423229,0.378335491,0.000110544
-0.007387045,0.100407019,0.442481251,4.47E-05
-0.007390385,0.181296193,0.384459201,0.000217503
-0.007394124,0.080480521,0.4433625,0.000199367
-0.007410768,0.12730869,0.187439548,0.000151955
-0.007429652,0.157912542,0.380308708,0.000180639
-0.007430257,0.102330504,0.151461483,0.000185485
-0.007489365,0.181234935,0.395559757,0.000347903
-0.007513672,0.095855013,0.150364046,0.000375451
-0.007519054,0.1056278,0.442506522,0.000113457
-0.007522433,0.119444634,0.37837968,9.17E-05
-0.007546949,0.142414784,0.431901069,0.000304765
-0.007561342,0.165752725,0.163957786,0.000385205
-0.007563585,0.095566126,0.443578227,0.000162755
-0.007584191,0.127298447,0.378502119,9.05E-05
-0.007595629,0.127090691,0.438400143,0.000260046
-0.007620701,0.111527664,0.44211723,5.38E-05
-0.007663977,0.135121597,0.18745225,0.000140526
-0.007665747,0.196836378,0.176429741,0.000306081
-0.007722647,0.196865685,0.181073805,0.000253408
-0.007738443,0.003262571,0.144238613,0.000300285
-0.007748296,0.088251089,0.44355324,0.000199486
-0.007761958,0.142431476,0.157267736,0.000382844
-0.007779339,0.165658865,0.41760318,0.000368161
-0.0077808,0.173420985,0.410069142,0.000375695
-0.007824737,0.187727336,0.385353979,0.000109333
-0.007841386,0.181605213,0.184947126,0.000218986
-0.007854865,0.148904545,0.158335484,0.000193793
-0.007866756,0.15789355,0.425036037,0.000347918
-0.007873148,0.010415297,0.143994799,0.000364041
-0.007878679,0.181183979,0.402609015,0.000372594
-0.007879474,0.188976874,0.389561387,0.000294749
-0.007922639,0.134736579,0.438050507,0.000243894
-0.007923432,0.189032015,0.170475789,0.000370834
-0.007936378,0.018190779,0.143875825,0.000362395
-0.007956144,0.13508355,0.378482384,8.72E-05
-0.007993115,0.142949971,0.187632446,0.000137186
-0.00802322,0.15014524,0.431778893,0.00029631
-0.008028986,0.025959634,0.143792275,0.000358827
-0.008047578,0.173481559,0.164057699,0.000382501
-0.008099316,0.0337198,0.143837327,0.000362007
-0.00811227,0.188937332,0.395686966,0.000340463
-0.008145113,0.190384853,0.38402121,0.000116332
-0.008151861,0.041483806,0.143995574,0.000366415
-0.008163108,0.203298472,0.180319056,0.000126409
-0.008213769,0.111394246,0.150206704,0.000387814
-0.008241093,0.104912644,0.149213895,0.000202082
-0.008241342,0.033746869,0.445615858,0.000107132
-0.0082428,0.165776502,0.380335795,0.000224047
-0.008244738,0.049265861,0.144157774,0.000364284
-0.008271939,0.179933926,0.165122542,0.000194253
-0.008277809,0.025991999,0.445745282,0.000105499
-0.008322342,0.20452701,0.176351814,0.000302072
-0.008323789,0.010471362,0.445768938,0.000120401
-0.008327519,0.142467902,0.437684168,0.000238783
-0.008348361,0.142849845,0.378445947,7.17E-05
-0.008349884,0.173373368,0.417544149,0.000368423
-0.008354006,0.018249128,0.445823723,0.000108482
-0.008372115,0.181134383,0.410027755,0.000377174
-0.008404525,0.03259323,0.189160747,1.76E-05
-0.008413868,0.165610101,0.424938525,0.000349271
-0.00843234,0.057040807,0.144110956,0.000362125
-0.008445846,0.15070827,0.18769559,0.000130527
-0.008456859,0.189316484,0.185123922,0.00022807
-0.008471602,0.196739035,0.170746499,0.000371698
-0.008503555,0.188978257,0.402618948,0.000377732
-0.008515682,0.196646057,0.389543421,0.000286928
-0.008516515,0.20592606,0.181673478,0.00013355
-0.008527805,0.027360321,0.189178576,1.78E-05
-0.008549595,0.041532987,0.445644152,0.00010825
-0.008551159,0.157857605,0.431864017,0.000306828
-0.008567964,0.119149883,0.150242544,0.000377151
-0.008586472,0.119661025,0.443021584,0.000143181
-0.008601603,0.100302825,0.444499965,2.29E-05
-0.008622305,0.151484587,0.156071676,0.000197258
-0.008646972,0.11281522,0.443742408,8.35E-05
-0.008661199,0.196772501,0.384609507,0.000229954
-0.008664658,0.064799681,0.143976964,0.000371638
-0.008681524,0.003281881,0.445854785,0.000109771
-0.008694016,0.105721675,0.444588032,6.86E-05
-0.008701211,0.158445783,0.187617466,0.000127092
-0.008705887,0.150524679,0.378330054,5.30E-05
-0.00870942,0.173726696,0.380406716,0.000234403
-0.008745627,0.157978852,0.157148535,0.000392912
-0.008748842,0.196612016,0.395622165,0.000340054
-0.008776893,0.172046115,0.423662974,0.00017509
-0.008800132,0.203174345,0.171800693,0.000182156
-0.008816171,0.150219026,0.437609083,0.000251249
-0.008843765,0.049354833,0.445735477,0.000109501
-0.008866711,0.057163546,0.445800678,0.000107035
-0.008891396,0.164289055,0.430759537,0.000157606
-0.008905429,0.072556562,0.143948464,0.000381827
-0.008906258,0.181517527,0.38056053,0.000220285
-0.00892843,0.126907896,0.15033343,0.000383586
-0.008944055,0.181084501,0.417511046,0.000370488
-0.008955779,0.212196722,0.176366973,0.00029628
-0.008961706,0.182513345,0.162889676,0.00019615
-0.008966047,0.195422486,0.401367023,0.000184976
-0.008967703,0.212347024,0.181017909,0.000260949
-0.008974987,0.064946568,0.445786601,0.000108228
-0.008977483,0.166204357,0.187651449,0.000121014
-0.0090028,0.188997103,0.409990917,0.000393163
-0.009051848,0.197038403,0.185124971,0.000237439
-0.00906382,0.009174521,0.189239292,1.54E-05
-0.009076836,0.127223027,0.443271596,0.000177136
-0.009082775,0.203071811,0.390391248,0.000146418
-0.009114788,0.080315937,0.144015276,0.000380885
-0.009152515,0.072716205,0.445731686,0.000102995
-0.00920615,0.174644325,0.426134577,0.000184305
-0.009228474,0.188996956,0.164009167,0.000396846
-0.009231672,0.165731775,0.157234993,0.00040739
-0.009254502,0.205596378,0.388580445,0.000142769
-0.009256153,0.203061035,0.394458393,0.000177431
-0.009269009,0.079247943,0.445812054,4.96E-05
-0.009287126,0.065120436,0.377296099,5.92E-05
-0.009299631,0.134662142,0.150506892,0.000397802
-0.009307639,0.189372159,0.380723889,0.000220707
-0.009316654,0.174006927,0.18758072,0.000107717
-0.009322534,0.166899531,0.432977046,0.000165912
-0.009332289,0.204114201,0.384409392,0.000230742
-0.009338251,0.157940756,0.437808211,0.000254129
-0.009343336,0.198019041,0.403812129,0.000183604
-0.009357164,0.066405902,0.189330473,1.87E-05
-0.009365796,0.187604367,0.4162343,0.000192744
-0.009369446,0.158124961,0.378268964,5.45E-05
