3.200000000000000000e+01,9.364935031109586361e-02,6.668737773348967779e-02,1.747894834952442300e-01,3.631279816795964649e-02,5.580261066289485955e-02,3.999777951977662172e-02
3.300000000000000000e+01,9.388672781443567483e-02,6.674964376313539949e-02,1.749581153506864495e-01,3.631266535196067680e-02,5.586433728205689869e-02,4.002401776696849767e-02
3.400000000000000000e+01,9.430210072186527570e-02,6.665797189410929691e-02,1.749583503176941612e-01,3.630201810150209679e-02,5.585457317079788736e-02,3.998261339402589543e-02
3.500000000000000000e+01,9.406144158765224195e-02,6.653488595454989940e-02,1.750131942713671618e-01,3.628783605543076107e-02,5.587867852990816009e-02,3.993490073069527746e-02
3.600000000000000000e+01,9.416865549181972772e-02,6.668552953246896509e-02,1.748195854980957864e-01,3.633545489201250867e-02,5.570545717147645098e-02,3.999651115579465344e-02
3.700000000000000000e+01,9.385962901282533799e-02,6.448893117550227871e-02,1.713714828126522705e-01,3.490283913866597254e-02,5.586168907197570227e-02,3.929969428685545912e-02
3.800000000000000000e+01,9.354529712013126552e-02,6.678478846243478262e-02,1.750100536132794260e-01,3.630163377886916343e-02,5.586436788068156745e-02,3.998344481973663961e-02
3.900000000000000000e+01,9.343168136987427264e-02,6.671680606269725367e-02,1.739025157229726892e-01,3.627115065977484093e-02,5.584459578797235785e-02,4.001358041824313455e-02
4.000000000000000000e+01,9.354549743939091777e-02,6.656487573688037174e-02,1.747985909220269030e-01,3.596217579379132334e-02,5.579853941653575150e-02,3.982160149269425853e-02
4.100000000000000000e+01,9.375292824605478692e-02,6.657938045848819930e-02,1.749744006556109843e-01,3.592184349242647651e-02,5.562297383040724214e-02,3.979613874849777938e-02
4.200000000000000000e+01,9.431732989237021081e-02,6.679770113043381752e-02,1.739849335453095558e-01,3.630710232566781298e-02,5.558375521876490755e-02,4.002461096590526068e-02
4.300000000000000000e+01,9.420320395914234812e-02,6.667948989695933470e-02,1.741417285852737973e-01,3.618551121860306974e-02,5.560834498999064901e-02,3.980162759630272856e-02
4.400000000000000000e+01,9.322374469942318331e-02,6.674680220094977856e-02,1.746299242249177985e-01,3.627286551545515908e-02,5.578443525074812392e-02,4.001852498225563076e-02
4.500000000000000000e+01,9.301890824871585084e-02,6.662010879001419028e-02,1.747205456801983470e-01,3.636267405024614513e-02,5.580557285190576589e-02,3.927399690961474316e-02
4.600000000000000000e+01,9.340663674735827371e-02,6.673182561264724699e-02,1.718073034866251514e-01,3.632356703872958309e-02,5.491488260891905226e-02,3.980593889195386398e-02
4.700000000000000000e+01,9.358445568016088290e-02,6.672454109196215843e-02,1.700418006829447770e-01,3.631890560690835545e-02,5.467433246117531231e-02,3.994484095060411855e-02
4.800000000000000000e+01,9.329350813201763015e-02,6.668595574182629993e-02,1.749935761464942174e-01,3.630953540174788885e-02,5.588038512033371291e-02,3.998151221853485371e-02
4.900000000000000000e+01,9.426691992601536618e-02,6.677306979176599044e-02,1.746299788936427622e-01,3.636309017883828515e-02,5.581122286867681859e-02,3.993150683604380913e-02
5.000000000000000000e+01,9.430571900738456137e-02,6.673882909800279983e-02,1.750067257765730022e-01,3.629671098048453670e-02,5.580862453435219556e-02,4.000974433679813091e-02
5.100000000000000000e+01,9.429777357239420288e-02,6.676212982635383597e-02,1.742498300548031009e-01,3.633649626438496122e-02,5.588046660843574293e-02,4.002454822332333212e-02
5.200000000000000000e+01,9.426661985200104898e-02,6.665672907099445821e-02,1.749260269043510230e-01,3.633747921993363272e-02,5.583150604104395592e-02,3.999787766288280533e-02
5.300000000000000000e+01,9.430897951719467709e-02,6.676382626448723601e-02,1.743090600909517340e-01,3.630793531366846572e-02,5.581750009117859151e-02,4.002405063360249537e-02
5.400000000000000000e+01,9.416035109593044738e-02,6.678194652766740458e-02,1.742011615550835280e-01,3.618368639962798311e-02,5.585885890979828267e-02,4.001883049822409916e-02
5.500000000000000000e+01,9.431627283667466666e-02,6.672086546236759286e-02,1.747261588269980181e-01,3.636309554465400745e-02,5.580074585907016799e-02,3.998824580723420868e-02
5.600000000000000000e+01,9.411356510734453229e-02,6.671136910855407498e-02,1.748519745518115898e-01,3.634205759499439109e-02,5.584910352634120390e-02,4.002316505525257279e-02
5.700000000000000000e+01,9.258795106695033583e-02,6.641021204564054314e-02,1.735715123707870511e-01,3.628908650264974639e-02,5.508683895007305403e-02,4.000860281964198351e-02
5.800000000000000000e+01,9.394021790921897042e-02,6.664093777991973722e-02,1.747732958008354487e-01,3.632065094237937886e-02,5.583297166105939680e-02,4.001845556324021280e-02
5.900000000000000000e+01,9.423503889041162651e-02,6.677594654765289794e-02,1.739962196689614493e-01,3.624807205830134216e-02,5.570546157198136977e-02,3.999035024816342127e-02
6.000000000000000000e+01,9.423922500389787793e-02,6.679784322021933840e-02,1.749877289569048699e-01,3.634367030987551567e-02,5.583813137367257123e-02,3.991001500004520697e-02
6.100000000000000000e+01,9.378499547606988784e-02,6.674449508352948979e-02,1.741222541766636323e-01,3.593352927240483358e-02,5.543220121814924212e-02,3.983281954761289101e-02
6.200000000000000000e+01,9.391985901380511814e-02,6.663260204825725841e-02,1.746924903704090981e-01,3.631908317585716417e-02,5.587621015226668791e-02,4.001273240146048515e-02
6.300000000000000000e+01,9.429851848233659906e-02,6.672769641776929439e-02,1.749930414981744897e-01,3.636285318047056958e-02,5.587246769539942759e-02,4.001456404154946772e-02
6.400000000000000000e+01,9.400493989204417034e-02,6.645181152819910897e-02,1.749860670387363148e-01,3.635389115011941619e-02,5.584877127735742020e-02,3.982981308799639353e-02
6.500000000000000000e+01,9.425589460793114271e-02,6.655246686264966460e-02,1.749826867300119104e-01,3.634914796890474642e-02,5.581193061908627795e-02,3.980971754385131955e-02
6.600000000000000000e+01,9.431494721512269364e-02,6.672864689105734159e-02,1.749727252926214505e-01,3.636233675369276303e-02,5.588208050100561264e-02,4.001475369936229043e-02
6.700000000000000000e+01,9.427599053506033333e-02,6.679921660416501816e-02,1.749869621434460842e-01,3.636008424653162235e-02,5.587810691908244587e-02,4.001109758808205075e-02
6.800000000000000000e+01,9.429151427229323645e-02,6.660371806125209293e-02,1.749415395735001710e-01,3.632844996386207920e-02,5.581542403049123691e-02,3.988706844748294428e-02
6.900000000000000000e+01,9.425745280577081664e-02,6.617976848161669090e-02,1.750000118237126367e-01,3.629276959513462464e-02,5.574592629672932981e-02,3.986283439199805184e-02
7.000000000000000000e+01,9.431710589355039864e-02,6.659288612241985594e-02,1.749829199829457393e-01,3.633835048247838900e-02,5.582143951864989434e-02,3.999095483808311896e-02
7.100000000000000000e+01,9.431446030584896001e-02,6.678286083927637007e-02,1.748035596124422886e-01,3.634394128017633119e-02,5.582281800282149625e-02,4.000849274864248101e-02
7.200000000000000000e+01,9.428063869242860051e-02,6.650290543248424391e-02,1.749879628119232478e-01,3.633652479191438328e-02,5.581581541912229716e-02,3.997234205382579203e-02
7.300000000000000000e+01,9.427586533952292402e-02,6.637693302625115310e-02,1.747287945445921142e-01,3.609652981249345666e-02,5.543706628772800127e-02,3.964661048892693940e-02
7.400000000000000000e+01,9.413274244802401214e-02,6.614949967714234269e-02,1.749181181670576568e-01,3.635695246628471711e-02,5.577621162480426997e-02,3.963729712622131307e-02
7.500000000000000000e+01,9.429247312642376200e-02,6.626151357887008486e-02,1.749495919199584582e-01,3.632958693753827323e-02,5.571727365294502909e-02,3.976366547933890550e-02
7.600000000000000000e+01,9.431397200592651908e-02,6.638863205738784745e-02,1.750130196843237285e-01,3.626747574496454185e-02,5.555702314660108249e-02,3.987412626610689625e-02
7.700000000000000000e+01,9.430838682238881776e-02,6.641907409207145618e-02,1.745734252057813407e-01,3.599332568530790727e-02,5.495238608378338885e-02,3.991494722827012426e-02
7.800000000000000000e+01,9.407671756084057257e-02,6.647280527802620909e-02,1.739377107000665834e-01,3.631957180362047066e-02,5.587565557650538833e-02,3.992724325131639940e-02
7.900000000000000000e+01,9.406842465584974722e-02,6.640729336670418703e-02,1.746896562750967219e-01,3.605862483867414842e-02,5.588165841374053561e-02,3.999741373969672997e-02
8.000000000000000000e+01,9.413167271263046809e-02,6.652864330211741284e-02,1.749189299260089647e-01,3.619115059967666082e-02,5.582829722496979175e-02,4.002450047293506369e-02
8.100000000000000000e+01,9.430156675870321470e-02,6.625299802117295966e-02,1.719807770301507444e-01,3.623235198377873501e-02,5.587846670286567702e-02,4.001559946048828531e-02
8.200000000000000000e+01,9.428113412701762119e-02,6.655608671994187042e-02,1.750042072380629810e-01,3.635865328386221618e-02,5.572811862828309926e-02,4.002301067031144299e-02
8.300000000000000000e+01,9.431642927079648964e-02,6.669921750346893830e-02,1.749956622032274034e-01,3.635851660306603506e-02,5.580480319793876959e-02,4.001721616197662784e-02
8.400000000000000000e+01,9.424880119538674161e-02,6.679906064981841474e-02,1.747290746492697056e-01,3.628936436716990316e-02,5.585552420171940174e-02,4.000548191422675232e-02
8.500000000000000000e+01,9.431814839423689756e-02,6.668441883579175056e-02,1.750129139715267124e-01,3.636274434398331645e-02,5.588142935973989395e-02,4.000638162625079486e-02
8.600000000000000000e+01,9.430069403222521296e-02,6.675327088439937662e-02,1.750125931183696137e-01,3.636257231464901096e-02,5.584904692515613167e-02,4.002443085610907225e-02
8.700000000000000000e+01,9.414816866000755291e-02,6.679762660154188458e-02,1.745692640063037926e-01,3.633521321362459533e-02,5.576115186574105015e-02,3.996410173316372605e-02
8.800000000000000000e+01,9.426815231812547824e-02,6.679311611189428510e-02,1.749694174616146791e-01,3.634586019848673466e-02,5.559534371747048426e-02,4.002309073425324576e-02
8.900000000000000000e+01,9.431074199729097551e-02,6.669054330408991094e-02,1.742443473948930566e-01,3.611486210034595828e-02,5.552841100718619582e-02,4.001636401498988999e-02
9.000000000000000000e+01,9.431817313843558759e-02,6.678083179708337036e-02,1.749150373888763710e-01,3.634886768703127213e-02,5.587928230866747586e-02,4.002462318303674077e-02
9.100000000000000000e+01,9.431680201509876071e-02,6.675739104076269803e-02,1.749197704156827959e-01,3.617984177105841581e-02,5.579152114915308935e-02,4.002468955458179933e-02
9.200000000000000000e+01,9.431815333668813750e-02,6.662925187306256714e-02,1.748173092928688444e-01,3.634026653619708974e-02,5.588219898770060978e-02,4.002456393194005896e-02
9.300000000000000000e+01,9.431773189305271698e-02,6.662655065048558867e-02,1.747771444832867949e-01,3.631581018068016226e-02,5.578991472150787029e-02,4.002429689096504567e-02
9.400000000000000000e+01,9.322592727976264371e-02,6.536372784629346233e-02,1.749635021010149116e-01,3.524369758941835185e-02,5.563026597428003678e-02,3.940997052159998792e-02
9.500000000000000000e+01,9.431211129723603148e-02,6.650786246925413647e-02,1.748331837148101586e-01,3.626928192587452332e-02,5.587871885967210517e-02,4.001293534625813969e-02
9.600000000000000000e+01,9.431152168465817276e-02,6.678417634288753846e-02,1.750036891563807595e-01,3.636198849322294646e-02,5.585918918385449766e-02,4.002216050401821712e-02
9.700000000000000000e+01,9.428279292523408794e-02,6.644807708674310698e-02,1.737825278687764596e-01,3.621910237716144398e-02,5.581701929269370505e-02,3.995778394412454609e-02
9.800000000000000000e+01,9.419899996384809016e-02,6.642091596988806967e-02,1.746682848785715281e-01,3.630427339229394534e-02,5.586670461677570310e-02,4.001519189913763791e-02
9.900000000000000000e+01,9.431830272573674123e-02,6.646387880651577484e-02,1.748432300477393009e-01,3.581043615641946176e-02,5.563388443613030698e-02,3.999133081813301821e-02
1.000000000000000000e+02,9.429766552136759072e-02,6.679761747026982666e-02,1.750072421517864241e-01,3.636012187136350438e-02,5.588154361865411979e-02,4.002416354350649130e-02
1.010000000000000000e+02,9.415891870532691610e-02,6.653612167177123948e-02,1.743150580637234659e-01,3.627920363094098988e-02,5.588162459211590966e-02,4.002463791536904625e-02
1.020000000000000000e+02,9.431763097572629095e-02,6.670180004959089248e-02,1.748845736792170036e-01,3.613939187210744169e-02,5.563479824170314975e-02,4.000586062747752553e-02
1.030000000000000000e+02,9.429736688661902178e-02,6.677856323728387222e-02,1.745633894306783951e-01,3.636254595423954461e-02,5.578466434794360912e-02,4.002408169285280592e-02
1.040000000000000000e+02,9.429538460617184481e-02,6.678145611002671289e-02,1.750131264123330754e-01,3.630099855658810992e-02,5.587207036188535092e-02,4.002443737975532045e-02
1.050000000000000000e+02,9.429724443224640762e-02,6.652232423119959492e-02,1.749582386749221619e-01,3.611695980602733225e-02,5.580112323361136745e-02,3.999626329521317747e-02
1.060000000000000000e+02,9.428867988794537025e-02,6.673143893966286544e-02,1.745824633271462756e-01,3.634809771112291338e-02,5.585641583429468843e-02,4.002343990861803591e-02
1.070000000000000000e+02,9.346668683319198090e-02,6.678940785284136206e-02,1.740079717210459564e-01,3.617719050293684985e-02,5.583786290737422636e-02,3.997253414268968352e-02
1.080000000000000000e+02,9.327031770810001454e-02,6.661178932094061200e-02,1.741444916650237984e-01,3.629310980257925701e-02,5.582163187031128487e-02,3.944753108860828139e-02
1.090000000000000000e+02,9.356328341449851593e-02,6.670072324149604881e-02,1.748711032001614707e-01,3.635662678957494315e-02,5.577717778465381138e-02,3.990131371755346185e-02
1.100000000000000000e+02,9.411007394455080111e-02,6.679861852780041853e-02,1.749730638211698941e-01,3.632283797077625470e-02,5.570243058008435277e-02,3.997521862778604523e-02
1.110000000000000000e+02,9.424596665245218996e-02,6.667317330254887708e-02,1.748475783604628853e-01,3.636150960479303529e-02,5.585612514358184733e-02,3.997279734008560986e-02
1.120000000000000000e+02,9.429330239575370309e-02,6.657374354057735144e-02,1.747874845072833749e-01,3.634721957739742854e-02,5.572073175217866214e-02,4.001522160605381490e-02
1.130000000000000000e+02,9.431139292068194124e-02,6.679362706494196278e-02,1.744041819079091837e-01,3.635889042290576384e-02,5.587110999022101843e-02,4.002471846784524945e-02
1.140000000000000000e+02,9.430863126472142921e-02,6.679824510000866022e-02,1.749738759608819583e-01,3.635745419798716571e-02,5.588219487008309894e-02,4.002114026808075570e-02
1.150000000000000000e+02,9.420805864832670906e-02,6.679653417266033510e-02,1.728938332819939805e-01,3.627086333941234586e-02,5.546398276108831932e-02,4.002107820492605689e-02
1.160000000000000000e+02,9.430307141725002840e-02,6.676763760184362129e-02,1.742476028209320460e-01,3.634011996542661077e-02,5.560545121672711560e-02,4.001818544469096239e-02
1.170000000000000000e+02,9.426850920189780436e-02,6.676970010544244771e-02,1.748675754411246064e-01,3.629726752448432514e-02,5.575126115626677370e-02,4.000332293807624257e-02
1.180000000000000000e+02,9.429894525540330474e-02,6.679743798360435192e-02,1.749824775786894548e-01,3.631375188911703522e-02,5.582163129332478463e-02,4.002286141438725353e-02
1.190000000000000000e+02,9.430940793779168940e-02,6.679357684615067070e-02,1.748055359649228757e-01,3.636123895185574412e-02,5.587621312584784006e-02,4.001113098413922042e-02
1.200000000000000000e+02,9.431012105373984267e-02,6.679083526579621122e-02,1.750105430159469011e-01,3.636295207298123611e-02,5.576484174189391685e-02,4.002085835150008541e-02
1.210000000000000000e+02,9.428760578890776900e-02,6.677601514220471435e-02,1.749606758917486571e-01,3.636255120963192977e-02,5.581072276599899351e-02,4.001459018925546118e-02
1.220000000000000000e+02,9.431404115566081880e-02,6.678759225782990305e-02,1.747985225909310103e-01,3.631612293482175402e-02,5.524598285413780119e-02,4.000637149355927569e-02
1.230000000000000000e+02,9.429305862641447489e-02,6.679403730365587877e-02,1.748126999806551007e-01,3.632698582068944609e-02,5.563882723315738410e-02,4.000449015166263750e-02
1.240000000000000000e+02,9.427821374196103388e-02,6.677291257922900181e-02,1.749506049896341064e-01,3.634740430319619714e-02,5.576818323520679743e-02,4.001398875791029736e-02
1.250000000000000000e+02,9.427447098456964714e-02,6.672804320588358873e-02,1.747460087416438379e-01,3.631368940836787740e-02,5.567618876471346762e-02,4.002084818110016040e-02
1.260000000000000000e+02,9.408401821590171854e-02,6.634454502670950049e-02,1.734804166528488567e-01,3.636308964658062359e-02,5.563112816128932409e-02,3.984415441421149812e-02
1.270000000000000000e+02,9.376259632230986296e-02,6.662946725290640193e-02,1.738877813947698192e-01,3.636078930302728829e-02,5.571272592897857923e-02,3.988833018477077469e-02
1.280000000000000000e+02,9.297369452392838240e-02,6.671867072783688180e-02,1.744991908752068221e-01,3.635314438465572784e-02,5.579515969097757766e-02,3.995945978327420517e-02
1.290000000000000000e+02,9.349969156206677789e-02,6.675706966977501544e-02,1.748038480201302702e-01,3.634788380415850811e-02,5.587167668710398688e-02,3.992133209657360710e-02
1.300000000000000000e+02,9.420138052198859246e-02,6.678800651784851106e-02,1.749629862246224465e-01,3.636263638617170252e-02,5.586651715820582786e-02,4.001413707582998636e-02
1.310000000000000000e+02,9.428077676638937921e-02,6.648147552197279653e-02,1.749805780648871489e-01,3.630807455186267629e-02,5.587157457240891911e-02,3.969112684528317003e-02
1.320000000000000000e+02,9.430109981981595058e-02,6.651748053372827374e-02,1.747550872907698560e-01,3.628961951917818174e-02,5.587979719858893884e-02,3.980995726115674899e-02
1.330000000000000000e+02,9.341331592179327736e-02,6.278351546307052444e-02,1.682757650854648790e-01,3.531580160701595222e-02,5.547741134705135718e-02,3.900448723933890721e-02
1.340000000000000000e+02,9.379691632153604186e-02,6.303335219944036782e-02,1.729077344259424831e-01,3.582129947017084759e-02,5.586759710994335798e-02,3.815396632864980625e-02
1.350000000000000000e+02,9.374842456033298521e-02,6.558778039419266292e-02,1.735555319150489384e-01,3.613960469341129939e-02,5.580884050574080879e-02,3.966652175337787023e-02
1.360000000000000000e+02,9.395621425573123797e-02,6.677601929854568019e-02,1.732438937741159202e-01,3.622672143589526078e-02,5.570792006206873315e-02,4.001759796268603703e-02
1.370000000000000000e+02,9.419838701825793137e-02,6.678277710366752051e-02,1.749446418661682046e-01,3.632295928480747810e-02,5.586777545184445221e-02,3.998896902007344212e-02
1.380000000000000000e+02,9.430750470592118295e-02,6.665540777462679312e-02,1.749575902054316678e-01,3.636303699443129561e-02,5.588089218165373517e-02,4.002457666932384556e-02
1.390000000000000000e+02,9.429910492026763458e-02,6.679012934943176494e-02,1.749978288745030197e-01,3.635502808412562764e-02,5.588053059148358898e-02,3.997028942857547978e-02
1.400000000000000000e+02,9.389880814531900710e-02,6.678963584228324313e-02,1.750115896657224168e-01,3.636205273621974376e-02,5.587862986054944331e-02,3.997439561177039413e-02
1.410000000000000000e+02,9.389805134724570068e-02,6.678822662224387363e-02,1.745523962088698366e-01,3.634975785908600016e-02,5.575576975862056583e-02,3.994451379616667519e-02
1.420000000000000000e+02,9.395625545713710836e-02,6.661543130298980264e-02,1.746730858665568875e-01,3.628981638565869500e-02,5.517764123732638720e-02,3.982275652256873216e-02
1.430000000000000000e+02,9.303616863128766346e-02,6.671686222612863149e-02,1.749990048598230874e-01,3.632985084528309039e-02,5.563416890265197867e-02,3.964135697440741152e-02
1.440000000000000000e+02,9.413527230126871037e-02,6.678610164991016784e-02,1.749575200328828961e-01,3.630061560599889131e-02,5.572725579674536051e-02,3.995696655956264276e-02
1.450000000000000000e+02,9.431849362145104665e-02,6.668455219253087429e-02,1.744720793310128026e-01,3.613273182253605442e-02,5.579875404278013262e-02,4.000965552101959366e-02
1.460000000000000000e+02,9.431232356806995565e-02,6.678742084495070674e-02,1.746191069378299210e-01,3.607948950173362618e-02,5.588190677895968350e-02,4.002467064696947630e-02
1.470000000000000000e+02,9.418429239458288305e-02,6.654391635080871004e-02,1.714443580053224558e-01,3.555312807282801080e-02,5.582473670768679092e-02,3.999371006999019595e-02
1.480000000000000000e+02,9.426563972512730372e-02,6.621079332972985843e-02,1.746751497938064945e-01,3.635396372359087080e-02,5.577721214116926340e-02,3.996294325007370557e-02
1.490000000000000000e+02,9.429900596180947059e-02,6.672905341314884498e-02,1.735896826986738917e-01,3.401930890232290894e-02,5.511009956039192997e-02,3.996654642266127266e-02
1.500000000000000000e+02,9.430809355319787202e-02,6.676934601784201284e-02,1.742583505657263609e-01,3.629812659119594637e-02,5.552139674743056252e-02,4.002469305732824639e-02
1.510000000000000000e+02,9.421753914858839452e-02,6.668076192203861718e-02,1.733770559205627393e-01,3.511013400362646142e-02,5.568345646441963392e-02,4.000786056348690917e-02
1.520000000000000000e+02,9.427726366972268013e-02,6.655552957982610596e-02,1.744506775130966747e-01,3.629921291500610991e-02,5.588041812170694428e-02,4.001336124273490585e-02
1.530000000000000000e+02,9.428403804433060920e-02,6.619613779639829665e-02,1.746034630287071898e-01,3.634115992085019259e-02,5.584236998341465114e-02,3.987304933231634180e-02
1.540000000000000000e+02,9.420593920063365101e-02,6.678961327305586726e-02,1.748916255483516369e-01,3.626815113231316584e-02,5.581155319260177466e-02,4.001825198943489981e-02
1.550000000000000000e+02,9.381566305505924241e-02,6.678096137019395862e-02,1.748148365585329156e-01,3.635986253408061281e-02,5.586638550143619569e-02,4.001592306972335394e-02
1.560000000000000000e+02,9.426251376525486558e-02,6.654090032571922941e-02,1.749943351894011345e-01,3.634792404659523829e-02,5.576560682312447365e-02,3.995782732868492781e-02
1.570000000000000000e+02,9.353961308994829249e-02,6.659157880263436025e-02,1.746881768022717774e-01,3.633969155441472976e-02,5.588129193471769868e-02,3.960168164952311554e-02
1.580000000000000000e+02,9.426579245829692921e-02,6.679807814995412929e-02,1.750128125409696200e-01,3.636128918860285358e-02,5.580494946790399979e-02,4.002371251870137647e-02
1.590000000000000000e+02,9.430297865199892271e-02,6.678936723302625333e-02,1.748375863834536748e-01,3.635967206123909973e-02,5.572717932500433069e-02,4.002277492894968508e-02
1.600000000000000000e+02,9.430570575074283257e-02,6.679443662663941961e-02,1.732657026650238352e-01,3.632915799802071549e-02,5.577710755160467104e-02,4.002367056562680658e-02
1.610000000000000000e+02,9.430449653836409096e-02,6.678705948948324145e-02,1.742628732244265455e-01,3.632861654636383719e-02,5.580480241418722676e-02,4.002450206736914151e-02
1.620000000000000000e+02,9.431400231060357853e-02,6.677252934962817077e-02,1.750089878374027630e-01,3.635163735604555330e-02,5.586202856040674292e-02,4.002022589594858570e-02
1.630000000000000000e+02,9.425534849982095120e-02,6.674744383636564693e-02,1.747789455568038997e-01,3.614380543643508359e-02,5.436103127237051913e-02,3.998204674025417071e-02
1.640000000000000000e+02,9.431466291733747731e-02,6.679923675369886515e-02,1.749282445630523097e-01,3.633268142753368068e-02,5.582248153038198157e-02,4.002407840845288028e-02
1.650000000000000000e+02,9.429364186888761212e-02,6.674898497714029655e-02,1.745164162351862391e-01,3.636293457015380565e-02,5.574294854089868051e-02,4.000977412313729692e-02
