"CpX","X (m)","Y (m)","Z (m)"
22.3580737094417,-4.336856222739,0.010983550172124,0.5455
22.2947345636614,-4.33655266939909,0.0257763762483323,0.5455
22.6684339333592,-4.33675443298117,0.0180698026872976,0.5455
25.2785478591112,-4.33689971052796,0.00711467556864995,0.5455
24.6606941434398,-4.33694329559526,0.00323714663420116,0.5455
21.8182508187634,-4.33624105159735,0.0334737147555881,0.5455
22.00096839009,-4.3358853293928,0.0411778752830155,0.5455
22.5576440435783,-4.33549921624861,0.0488941874699885,0.5455
23.2125515557809,-4.33504924766212,0.0566222527405738,0.5455
23.7932536041809,-4.33453785868142,0.0643512898786742,0.5455
23.8015289971877,-4.33397478397146,0.0720747864756397,0.5455
23.7302098481103,-4.33333303447618,0.0798353481694464,0.5455
23.5997655191848,-4.33266104746436,0.0875790858222447,0.5455
23.7402386138392,-4.33197102159816,0.0952738541856706,0.5455
23.4501360865048,-4.33123089609961,0.102975806913228,0.5455
23.4397678022243,-4.33043848747525,0.110657139221921,0.5455
22.4320063363633,-4.32940423779482,0.119708052771227,0.5455
24.3056301185488,-4.32986211599545,0.115816861995277,0.5455
22.2350903112601,-4.32863491772444,0.126130354751974,0.5455
22.3646207523987,-4.32764687655482,0.13386895886937,0.5455
23.0120106837217,-4.32657771779486,0.141604195869119,0.5455
-17.7271247074945,-4.01408642721985,0.747517688448936,0.5455
-17.2048757011742,-4.02224807993658,0.740357132661403,0.5455
-17.7070447851239,-4.00574028263349,0.754315743205714,0.5455
-18.0120527987636,-3.9989613395563,0.759696483595434,0.5455
23.2600189025406,-4.32541373474399,0.149378408053814,0.5455
-16.3834723421981,-4.0300938560098,0.733152572608834,0.5455
-15.493252763114,-4.03802519700767,0.725619401257172,0.5455
-17.8400230343247,-4.01014042474114,0.750752955707944,0.5455
-17.5525340879635,-4.01832579118221,0.743809973949219,0.5455
-16.7909512073141,-4.02621823356626,0.7367220060398,0.5455
-18.0748799345975,-4.00214677550686,0.757182372707109,0.5455
-18.5187292058734,-3.99598000640037,0.761991695223751,0.5455
-19.4489269790247,-3.98061428395746,0.773114765340815,0.5455
-19.2016533398287,-3.98843970834709,0.767571560460286,0.5455
23.0076401529637,-4.32419497411198,0.157140553194873,0.5455
-14.542048067777,-4.04566283645117,0.717937409133536,0.5455
-15.5864227828035,-4.0341305345606,0.729320574856903,0.5455
-14.8617356153498,-4.04182202001256,0.72180338737139,0.5455
-8.8275293283216,-3.89454569858987,0.808297707385979,0.5455
-8.8275293283216,-3.89898152771542,0.806822501294379,0.5455
-8.8275293283216,-3.90478436797742,0.80490210337902,0.5455
-14.023824909508,-3.95037819263929,0.789238271082707,0.5455
-20.3759720704035,-3.97511546951928,0.776850072314966,0.5455
-18.271773865742,-3.96620796279593,0.782008943830294,0.5455
-16.3768347884861,-3.9578289357366,0.786225944399772,0.5455
-19.0344622146458,-3.99310625468413,0.764181453120718,0.5455
-18.8960422825224,-3.98439237996708,0.770501165832481,0.5455
22.9335539838293,-4.32294824021537,0.164871385508772,0.5455
22.2107536559333,-4.32143745090173,0.173663742335952,0.5455
-13.2181379627375,-4.05320796917639,0.710101781010514,0.5455
-13.8160793954617,-4.04936926924534,0.714097671385583,0.5455
-13.5230674439374,-3.94546855226228,0.791104795620573,0.5455
-10.909427045161,-3.92873796553107,0.796995948654176,0.5455
-9.50840420910711,-3.91564399196134,0.801308865337005,0.5455
-18.1279000824493,-3.97155808101663,0.778947383401249,0.5455
-17.9353541970405,-3.96208376415607,0.784376859197084,0.5455
24.2207471679262,-4.32215330322965,0.169647377599401,0.5455
22.969116264614,-4.32039789886995,0.18069345677987,0.5455
-12.5327822415964,-4.05673094181916,0.706257752220817,0.5455
-12.0412086656396,-4.06049965335195,0.702133496572865,0.5455
-10.5663510431276,-4.06774627933524,0.69397845470703,0.5455
-11.7430891427601,-3.9320664361466,0.795838951751624,0.5455
