"CpX","X (m)","Y (m)","Z (m)"
-18.5495106478111,-3.88139423821161,0.710401052207501,0.6955
-19.9555547111251,-3.8878197247201,0.707840278933755,0.6955
-21.644802825251,-3.89302092090141,0.705690146108244,0.6955
-22.2213865060338,-3.89675477015946,0.704070473642307,0.6955
-23.9466117985965,-3.902990110761,0.701200012619224,0.6955
-25.0047684291036,-3.90811131651847,0.698720543519616,0.6955
-25.1466125885134,-3.91170782449458,0.696819302260411,0.6955
-6.79720370984924,-4.12515335869083,0.007117203805876,0.6955
-25.5013375368111,-3.9177983227332,0.693469092644331,0.6955
-11.9648641516024,-3.96986089274419,0.499295713351487,0.6955
-6.33239639491081,-4.12386067360053,0.0430036120406923,0.6955
-6.64696315066515,-4.12466654935116,0.0219900911610437,0.6955
-6.34213417602311,-4.12376678483036,0.0453548001996711,0.6955
-26.553974875641,-3.92239105512824,0.690881367325163,0.6955
-26.527246901829,-3.92604985556002,0.688582699017518,0.6955
-12.192789302453,-3.96691755624995,0.504173534661456,0.6955
0.922531009919228,-3.9693513722716,0.505042266039068,0.6955
-12.018596490425,-3.9730615828593,0.494006206497959,0.6955
0.92642404671684,-3.97869343492517,0.504722384050057,0.6955
-11.6078049846545,-3.97481878422239,0.491087535006738,0.6955
-11.4397243671957,-3.97725545684581,0.487012790731336,0.6955
-10.7933001256076,-3.98252260707537,0.478106190075731,0.6955
-10.2223033508766,-3.98533407971707,0.473335524304332,0.6955
-9.63386647064259,-3.9912748289193,0.463242326463995,0.6955
-8.88640806185628,-3.99999965618515,0.448433198223007,0.6955
-6.39487434394831,-4.12416072347543,0.0352476346385599,0.6955
-6.06763486447454,-4.12323116831791,0.0531431784886059,0.6955
-25.8438078184597,-3.9315940281478,0.684965179439708,0.6955
-25.9847267675694,-3.93532952319674,0.682430866715512,0.6955
0.741479394234936,-3.97415288585932,0.504874883481756,0.6955
0.750528030720715,-3.98554892855445,0.504509009836348,0.6955
-11.0870170636741,-3.97932094220978,0.483538496119851,0.6955
-10.1607234945477,-3.9879621283549,0.468870593209085,0.6955
-9.73964362339026,-3.99370327513324,0.459109592841246,0.6955
-9.27619380180519,-3.99761531981221,0.452472468782524,0.6955
-8.93248802537608,-4.00224062568994,0.444446578046635,0.6955
-8.47536039010501,-4.00615154768484,0.437555432643232,0.6955
-6.13043227253826,-4.1221079598711,0.068595603521543,0.6955
-25.1433209130792,-3.94007006879174,0.678985946153962,0.6955
0.496934643684289,-3.99380495232596,0.504317221117628,0.6955
-8.50430105061567,-4.00835829956948,0.433701289863036,0.6955
-8.16551923962634,-4.01106563060443,0.428908104824111,0.6955
-6.14344428384284,-4.12090282519637,0.0841171377785433,0.6955
-23.4026689580091,-3.94421896609234,0.675952880776364,0.6955
0.237391269913434,-4.00190388964603,0.504206543802065,0.6955
-7.80830161952266,-4.01449307443243,0.42286174001382,0.6955
-6.21521339059569,-4.1194895826732,0.0996430823928309,0.6955
-23.8890417318768,-3.9481390243548,0.672848539425009,0.6955
0.0601192378905559,-4.00971934188191,0.504163085353551,0.6955
-8.03267900342881,-4.01670341704994,0.418985808810558,0.6955
-6.26463091775008,-4.11764986425388,0.115164989337828,0.6955
-22.9673833195704,-3.95223757155721,0.669586909149372,0.6955
-22.4577011623512,-3.95626386569888,0.66609203462738,0.6955
-0.391902127083723,-4.01728033565232,0.504222664023935,0.6955
-7.75911736658281,-4.01991005056722,0.413305986725562,0.6955
-6.31723462301126,-4.11548951319738,0.130674170329873,0.6955
-22.5930499437134,-3.96020692499782,0.662623896290307,0.6955
-0.83239480689815,-4.02444959510521,0.504409907709633,0.6955
