X (m),Y (m),Z (m),CdX
-0.772598296,0.584767565,1.20676511,2.74E-05
-0.775632536,0.587327075,1.204747868,7.02E-05
-0.757391506,0.569294887,1.21714093,3.18E-05
-0.759737411,0.57154622,1.215973634,1.15E-05
-0.768673914,0.581153596,1.209448456,2.68E-05
-0.771373129,0.583672758,1.20757493,3.40E-05
-0.767360932,0.579854074,1.210388522,2.83E-05
-0.764162643,0.577082799,1.21228176,3.56E-05
-0.763599788,0.575698835,1.213373688,1.17E-05
-0.760665052,0.572888772,1.215081418,5.44E-05
-0.716432909,0.610575643,1.153067127,4.00E-05
-0.775206222,0.594071813,1.191714507,6.31E-05
-0.776161404,0.593926585,1.19361599,9.77E-05
-0.720112708,0.610759335,1.153590599,3.67E-05
-0.723586173,0.61248997,1.15095944,2.80E-05
-0.726809936,0.61111629,1.154247065,7.90E-06
-0.728032872,0.610578863,1.155529785,1.43E-05
-0.73105767,0.610745482,1.155424069,5.61E-07
-0.734939882,0.609133202,1.159066462,-7.27E-06
-0.738256651,0.607662744,1.162211222,-8.91E-06
-0.742754751,0.606921391,1.163261846,-2.01E-05
-0.745279025,0.605291313,1.1668058,-5.74E-06
-0.747216157,0.604768598,1.167676818,-1.47E-05
-0.750124059,0.603120247,1.171123608,-9.90E-06
-0.75142172,0.602460374,1.172447962,-8.29E-06
-0.77205806,0.597267963,1.184852095,4.82E-05
-0.774211922,0.593862619,1.187018353,-5.89E-06
-0.772587556,0.592023311,1.189497174,4.44E-05
-0.754632071,0.601069065,1.175117935,-1.51E-05
-0.767753874,0.598378471,1.181426055,0.00012436
-0.763763163,0.59901449,1.178458313,-1.15E-06
-0.767597436,0.597203044,1.182760427,0.000111166
-0.759346706,0.600725783,1.175077399,-1.62E-05
-0.762395606,0.599473766,1.177483524,-1.33E-06
-0.670961083,0.596737631,1.162494996,0.000167095
-0.677417875,0.594899544,1.168498544,9.11E-05
-0.676512608,0.596304026,1.166332104,5.53E-05
-0.677117127,0.593507525,1.16996757,4.82E-05
-0.664047042,0.5910106,1.16213703,7.05E-05
-0.668278107,0.592822478,1.164370993,0.000101632
-0.654531248,0.583524293,1.15794901,0.000357074
-0.659676843,0.589255736,1.159238373,0.000553617
-0.680932538,0.592674521,1.172901415,9.60E-05
-0.68131012,0.594125924,1.171522315,2.72E-05
-0.683793285,0.595822582,1.170070459,4.77E-05
-0.687091711,0.596849061,1.169445894,3.86E-05
-0.690448298,0.59896114,1.166868383,5.08E-05
-0.694046275,0.601672325,1.163228443,6.34E-05
-0.697784029,0.604331274,1.159585019,5.60E-05
-0.701615853,0.604935149,1.159562184,5.81E-05
-0.705376888,0.607583238,1.155785427,4.87E-05
-0.709050122,0.609998394,1.152295967,4.32E-05
-0.712737407,0.610321711,1.152629637,4.13E-05
-0.671791494,0.539972,1.20938325,6.70E-05
-0.676502587,0.540614554,1.211822816,2.91E-05
-0.679661905,0.538765237,1.21450874,6.38E-05
-0.68270932,0.539833813,1.214999314,2.88E-05
-0.688028769,0.540748154,1.216333083,3.67E-05
-0.692131585,0.540107619,1.218070608,2.37E-05
-0.71615155,0.506218566,1.23718572,0.00025071
-0.68607195,0.527420831,1.222621915,0.000156424
-0.693396195,0.520581453,1.227386347,0.00027255
-0.70728927,0.507206742,1.235160159,0.000153162
-0.700872011,0.513385577,1.231740741,0.000277759
-0.694201778,0.538716701,1.219471553,8.92E-06
-0.692381902,0.536036018,1.220351451,3.11E-05
-0.69179011,0.53330327,1.221532765,7.89E-05
-0.725139754,0.512620044,1.237055287,0.000120365
-0.731549844,0.51394366,1.237850565,0.000252014
-0.738076469,0.522612519,1.236368799,0.000136581
-0.747091965,0.528770613,1.235995579,0.000273399
-0.754848498,0.536022467,1.234704042,0.000284496
-0.754877063,0.543196384,1.231511963,0.000264785
-0.762505102,0.551490588,1.22889678,0.000204088
-0.754861191,0.557520438,1.224185808,0.000291858
-0.749202999,0.559319193,1.221994324,7.21E-05
-0.753066705,0.56278681,1.220665222,8.26E-05
-0.756780111,0.567072405,1.218579432,6.97E-05
-0.775585391,0.589177263,1.202188475,7.40E-05
-0.771770628,0.586191015,1.204885515,6.36E-05
-0.776298857,0.592762782,1.195951577,5.98E-05
-0.756715289,0.571064235,1.215672801,6.58E-05
-0.767965973,0.582971808,1.207444369,6.00E-05
-0.760911249,0.576886078,1.211877639,1.51E-05
-0.764019572,0.579343004,1.210222413,4.66E-05
-0.757297102,0.572835322,1.214434021,2.30E-05
-0.760356287,0.57546363,1.212953901,4.63E-05
-0.716652806,0.608758565,1.156498499,4.25E-05
-0.773258311,0.592773623,1.192472105,0.000138715
-0.720332228,0.608971406,1.157002573,4.13E-05
-0.723836057,0.610847713,1.154243423,3.35E-05
-0.727614886,0.609248481,1.158103808,2.99E-05
-0.731236088,0.609243238,1.158703077,1.74E-05
-0.735119956,0.607616277,1.1624434,6.07E-06
-0.739558049,0.607015033,1.163558264,-7.61E-06
-0.742732992,0.605316578,1.167140009,-1.53E-05
-0.746727904,0.603337161,1.171219354,-1.72E-05
-0.750610777,0.601456956,1.174961755,-1.30E-05
-0.766467033,0.595771742,1.183910621,4.94E-05
-0.771140473,0.594427899,1.186367413,0.00010445
-0.770775921,0.591317655,1.189635557,7.32E-05
-0.769212631,0.590387441,1.188296236,1.57E-06
-0.754446125,0.599797708,1.178035285,-1.93E-05
-0.759058306,0.599383256,1.178098803,-1.43E-05
-0.763309834,0.597422878,1.180982045,1.72E-06
-0.76360089,0.595495221,1.183476111,-2.84E-06
-0.673268682,0.594548235,1.166290903,0.00054794
-0.677829219,0.592169293,1.171804077,9.74E-05
-0.667054929,0.588648386,1.166430096,0.000523928
-0.658265804,0.584055142,1.161399157,0.00017206
-0.662631286,0.586807327,1.163839733,5.50E-05
-0.678495175,0.589311443,1.174561651,4.96E-05
-0.681599502,0.591326182,1.17462759,2.68E-05
-0.683631379,0.592969679,1.173710736,2.60E-05
-0.684034851,0.594240089,1.172384314,4.53E-05
-0.686641283,0.595890967,1.170894839,1.62E-05
-0.690681571,0.597085179,1.170109329,5.17E-05
-0.693567067,0.59917132,1.167411072,2.45E-05
-0.694777509,0.600055972,1.166242936,2.55E-05
-0.697845317,0.602244902,1.16330023,5.16E-05
-0.702264108,0.603589131,1.162140505,1.37E-05
-0.705446847,0.60551434,1.159560616,5.26E-05
-0.709150378,0.608009035,1.155980038,5.05E-05
-0.712918359,0.608430906,1.156166202,4.73E-05
-0.670152787,0.540455423,1.206984512,0.000180768
-0.675682108,0.542116271,1.209958683,6.52E-05
-0.679422647,0.541837164,1.212316214,6.54E-05
-0.683825311,0.541586446,1.214330938,3.67E-05
-0.686810445,0.542269515,1.214994785,6.34E-05
-0.691260209,0.541845751,1.216788978,6.92E-05
-0.69552143,0.540902617,1.218689073,7.01E-05
-0.716261505,0.513624322,1.235022235,0.000264816
-0.693658719,0.527924863,1.224456068,0.000275444
-0.699818842,0.521824325,1.228493953,0.000142115
-0.702307956,0.519448066,1.229971825,0.00013577
-0.708581561,0.513501963,1.23344173,0.000293582
-0.696859803,0.539407077,1.219929913,8.97E-06
-0.695197793,0.535813509,1.221186068,0.000105539
-0.72267856,0.514947046,1.235869924,0.000128214
-0.731675359,0.521275011,1.235565982,0.000262739
-0.739433201,0.528689945,1.234535675,0.000272809
-0.747114143,0.536115015,1.233167261,0.000300367
-0.748455769,0.542057277,1.230850163,0.000136054
-0.754895497,0.550365528,1.228044127,0.000280997
-0.747238895,0.555462175,1.223833126,0.000160453
-0.749254311,0.562341461,1.220152176,5.95E-05
-0.745449939,0.55916301,1.221269141,8.96E-05
-0.752953259,0.566434952,1.218210719,8.16E-05
-0.775463845,0.590712455,1.199494772,8.09E-05
-0.768552251,0.585629385,1.204579143,2.50E-05
-0.771671724,0.587995923,1.202379678,7.63E-05
-0.77480891,0.591729216,1.197146874,4.30E-05
-0.752771377,0.570341422,1.215339479,6.27E-05
-0.764527117,0.582284593,1.207340069,3.38E-05
-0.76730606,0.584673393,1.205373273,2.99E-05
-0.763205217,0.581098699,1.20832035,2.53E-05
-0.760145912,0.578443434,1.210308301,5.45E-05
-0.756511808,0.57468437,1.212775193,7.23E-05
-0.719872334,0.607430123,1.1597335,1.86E-05
-0.716799622,0.607161374,1.159476002,3.00E-05
-0.771000776,0.591647558,1.193244401,0.000109021
-0.767171948,0.589983491,1.190027089,0.000107685
-0.723985756,0.609158673,1.157501105,3.57E-05
-0.72779508,0.607587655,1.16129833,3.49E-05
-0.731419594,0.607662283,1.161910431,2.93E-05
-0.73467549,0.606232604,1.165150795,1.13E-05
-0.739032205,0.605698873,1.166579287,-4.69E-06
-0.742176567,0.604077779,1.170026253,-5.78E-06
-0.743396696,0.603492557,1.171235658,-3.15E-06
-0.746718747,0.601913218,1.174498982,-1.43E-05
-0.750427617,0.600216109,1.177777011,-9.35E-06
-0.766965477,0.594342658,1.185222058,7.41E-05
-0.769977694,0.591304908,1.187811589,2.14E-05
-0.766980226,0.589548582,1.187978694,4.05E-05
-0.753733754,0.598843297,1.180003119,-5.26E-06
-0.758716687,0.597288169,1.181493297,-2.29E-05
-0.762763322,0.594285494,1.184459243,7.54E-06
-0.671286891,0.589635827,1.169266942,0.000217911
-0.677489964,0.590253194,1.173309059,7.29E-05
-0.675673902,0.591761483,1.170936584,1.73E-05
-0.665784573,0.583600818,1.168741009,0.000236727
-0.66149752,0.582735738,1.165344504,0.000362196
-0.677932391,0.587085712,1.175713306,9.94E-05
-0.681084563,0.589635893,1.175688214,0.00011354
-0.684338643,0.591642125,1.175375289,6.28E-05
-0.687388035,0.594509583,1.173110705,7.84E-05
-0.683868028,0.58984358,1.176813379,4.95E-05
-0.690874003,0.595106417,1.173343605,5.46E-05
-0.69430934,0.597628658,1.17022495,5.48E-05
-0.697966044,0.600288002,1.166734128,4.90E-05
-0.701655875,0.602552858,1.163811804,3.85E-05
-0.704875916,0.602652013,1.1645098,1.30E-05
-0.705488269,0.603690959,1.162831578,3.82E-05
-0.709233522,0.605960934,1.15974666,4.76E-05
-0.713638074,0.607211379,1.158594846,1.16E-05
-0.671947015,0.541711556,1.198966054,1.60E-05
-0.67533196,0.544088706,1.198470927,3.76E-05
-0.671187822,0.542346817,1.20481757,9.93E-05
-0.6754652,0.543928312,1.207584615,6.72E-05
-0.678375478,0.545428304,1.208187792,3.20E-05
-0.679113256,0.544233619,1.210126984,6.05E-05
-0.682924401,0.543694193,1.212518978,6.40E-05
-0.689822645,0.54360082,1.215247385,9.97E-06
-0.685345681,0.544616698,1.212907209,1.33E-05
-0.688193491,0.544915016,1.213863008,1.07E-05
-0.692506784,0.544217301,1.215797486,7.52E-06
-0.694507502,0.542925732,1.217237553,2.25E-05
-0.698633633,0.542158557,1.218950354,3.86E-05
-0.716273975,0.521135648,1.232527298,0.000296214
-0.696207234,0.53279188,1.223007374,3.60E-05
-0.701214381,0.527910396,1.226424248,0.00029447
-0.708654905,0.520935772,1.230900144,0.000279575
-0.699464053,0.540148433,1.220295137,5.72E-05
-0.699486899,0.537465373,1.221672315,5.66E-05
-0.72402004,0.521114249,1.234134536,0.000266878
-0.731674096,0.528788218,1.232946508,0.000301133
-0.739448901,0.536050256,1.231693755,0.00027628
-0.745920595,0.544403656,1.22926062,0.000128506
-0.733019411,0.534851232,1.23088351,0.000151425
-0.742247685,0.554924399,1.223015118,3.51E-05
-0.747285897,0.550168347,1.226631228,0.000314576
-0.737733419,0.555633742,1.221630364,8.57E-05
-0.746054163,0.561692854,1.219863666,2.39E-05
-0.748581937,0.564128103,1.218854281,2.66E-05
-0.741533947,0.557589523,1.22134378,0.000108635
-0.752184278,0.568570404,1.216532916,2.04E-05
-0.749116741,0.565831747,1.217784676,5.60E-05
-0.771589796,0.589518759,1.199716019,7.83E-05
-0.767759206,0.586849525,1.202544791,6.62E-05
-0.771586675,0.590963859,1.196839926,9.30E-05
-0.749495125,0.56979602,1.215012178,1.85E-05
-0.75201617,0.572360632,1.213594853,4.38E-05
-0.76385622,0.583977072,1.205215145,7.01E-05
-0.756892957,0.577990683,1.210006747,3.56E-05
-0.759974896,0.580754563,1.207954233,5.08E-05
-0.753271223,0.573966033,1.212609786,4.12E-05
-0.755662082,0.576730158,1.210859413,3.46E-05
-0.721153879,0.606939137,1.160940897,1.89E-05
-0.716226294,0.606236882,1.161020083,1.20E-05
-0.767459659,0.590447092,1.193484178,0.000134345
-0.763386333,0.588257163,1.190823135,0.000126059
-0.724159324,0.607421657,1.160774903,3.74E-05
-0.728045493,0.605784527,1.164679339,4.08E-05
-0.731643523,0.605894444,1.165260603,3.43E-05
-0.735943083,0.605611914,1.166542068,1.60E-05
-0.739111332,0.604038977,1.17002357,1.84E-05
-0.742885788,0.602284764,1.173843053,8.13E-06
-0.746000332,0.600798805,1.176868219,-5.89E-06
-0.747268722,0.600197283,1.177991939,3.88E-07
-0.74979416,0.599517479,1.179368916,-7.06E-07
-0.750454925,0.598866254,1.180287573,-8.08E-06
-0.763874745,0.58817474,1.188701083,3.62E-05
-0.766927454,0.591520356,1.186279701,0.00015796
-0.754444362,0.597346172,1.181915347,-1.96E-05
-0.758568151,0.594726432,1.184147018,-8.93E-06
-0.762837236,0.591741162,1.185553075,5.21E-07
-0.674055647,0.588588863,1.172093311,0.00041279
-0.660225953,0.577118859,1.16742982,0.000413517
-0.667779183,0.58159098,1.17170415,0.000207465
-0.677690742,0.58433018,1.17723838,9.10E-05
-0.680162291,0.584948115,1.178199781,4.10E-05
-0.680911284,0.587115204,1.177274463,9.04E-05
-0.684970725,0.58897406,1.177876355,4.09E-05
-0.687631814,0.592065413,1.176137724,8.99E-05
-0.691037269,0.592604869,1.176778821,6.84E-05
-0.691559765,0.593888405,1.175392827,1.22E-05
-0.694443714,0.595624125,1.173483693,4.05E-05
-0.698031669,0.598226064,1.170258353,5.76E-05
-0.701715736,0.600762848,1.166946998,5.26E-05
-0.705524126,0.601321851,1.167003391,5.40E-05
-0.709317134,0.603949242,1.163379903,4.88E-05
-0.713049935,0.606213134,1.160264924,3.51E-05
-0.690722165,0.550938205,1.18713917,8.58E-05
-0.686380842,0.553156774,1.18576466,7.04E-05
-0.669989191,0.541525559,1.201520166,0.000315188
-0.674732709,0.544656223,1.200074832,5.84E-05
-0.67643986,0.546339306,1.200033546,3.36E-05
-0.678420937,0.545081198,1.197604727,4.66E-05
-0.675655656,0.545547668,1.204934594,8.33E-05
-0.679743431,0.546956219,1.207246025,4.91E-05
-0.682732724,0.546326878,1.210227071,6.36E-05
-0.687184674,0.546228827,1.2124552,5.82E-05
-0.690944509,0.545818068,1.214253836,6.26E-05
-0.699917558,0.544280748,1.218152182,5.10E-05
-0.695080896,0.544918029,1.216227064,5.97E-05
-0.694298836,0.546895583,1.214740017,3.81E-05
-0.717656886,0.527221426,1.230607678,0.00014459
-0.708798546,0.528186338,1.228180383,0.000279836
-0.701315468,0.534984988,1.223347902,0.000220904
-0.703246736,0.540048191,1.221469922,9.83E-05
-0.724036625,0.528584464,1.231440361,0.000277214
-0.730496523,0.537200232,1.22937347,0.000127469
-0.739518732,0.543180049,1.228537308,0.000277098
-0.739665354,0.550159864,1.225046132,0.000296032
-0.733842404,0.554680316,1.221304623,0.000100497
-0.738346106,0.558226908,1.220246895,3.02E-05
-0.740889528,0.560727133,1.219268634,2.08E-05
-0.745376533,0.563542091,1.218467576,7.89E-05
-0.74593851,0.565443872,1.217299853,1.63E-05
-0.74896295,0.568144271,1.216090962,6.36E-05
-0.764634841,0.586255677,1.202081865,3.34E-05
-0.767735856,0.588330002,1.199898614,7.69E-05
-0.767702391,0.589730512,1.197008402,9.19E-05
-0.74871308,0.571477276,1.213475357,8.30E-05
-0.763329678,0.585412785,1.20297166,3.96E-05
-0.759829941,0.582856665,1.205469127,5.28E-05
-0.756140527,0.579797048,1.208017323,7.24E-05
-0.752413881,0.575946102,1.21069858,8.10E-05
-0.72067604,0.605358145,1.163697746,4.42E-05
-0.716902649,0.604891114,1.163607083,4.94E-05
-0.763618189,0.589154376,1.194698225,5.70E-05
-0.762563638,0.588603525,1.193536367,9.94E-05
-0.76106326,0.587053422,1.191688812,2.02E-05
-0.724381291,0.605640644,1.164079998,3.90E-05
-0.72757431,0.604241548,1.167348952,1.89E-05
-0.728836095,0.60367622,1.168652575,1.81E-05
-0.731835727,0.604077827,1.168605613,3.30E-05
-0.735420361,0.604156621,1.169204478,3.18E-05
-0.738623007,0.602694015,1.172502037,1.48E-05
-0.739892391,0.602129702,1.17376978,1.45E-05
-0.74293435,0.600665743,1.176895326,2.87E-05
-0.746681085,0.599094793,1.179940568,1.86E-05
-0.750542873,0.597300547,1.182273066,-5.97E-06
-0.763046611,0.588964631,1.187415837,-3.39E-05
-0.754536962,0.594922103,1.18413434,-3.67E-06
-0.758750191,0.592011097,1.185525137,-1.04E-05
-0.665537679,0.57153717,1.175233779,0.000273181
-0.666312541,0.576768295,1.173225687,0.000314574
-0.672637941,0.582862207,1.174639774,0.000466988
-0.676444417,0.579068824,1.179291464,3.71E-05
-0.677268088,0.581524545,1.178496462,7.69E-05
-0.68110104,0.584071548,1.179118541,4.39E-05
-0.684202007,0.587033415,1.178823243,8.30E-05
-0.687801338,0.589436274,1.178578303,7.78E-05
-0.691732,0.591330137,1.17832396,2.35E-05
-0.694073093,0.592967704,1.177317771,1.68E-05
-0.694606713,0.594011179,1.175972172,3.10E-05
-0.698079004,0.595895862,1.174105909,3.77E-05
-0.698663331,0.596859407,1.172742239,1.63E-05
-0.701777298,0.598751537,1.170416314,4.85E-05
-0.706170574,0.60000607,1.169460759,1.26E-05
-0.709361515,0.601874133,1.167045547,5.02E-05
-0.713110651,0.604386638,1.163565922,5.02E-05
-0.691301679,0.547857203,1.193575658,4.89E-05
-0.687603499,0.546109038,1.19428069,4.33E-05
-0.681952681,0.545910208,1.196540124,5.23E-05
-0.690691405,0.550114531,1.190499617,0.000137704
-0.689327792,0.550225032,1.194109902,1.41E-05
-0.686265759,0.553331078,1.188093177,3.14E-05
-0.665148085,0.566658524,1.176866896,0.000283324
-0.674356253,0.560996714,1.184347148,8.17E-05
-0.675699018,0.546096604,1.202341006,7.73E-05
-0.678836399,0.547723456,1.199640383,6.48E-05
-0.679321044,0.54801757,1.204864095,7.80E-05
-0.682255654,0.547968767,1.208062671,5.04E-05
-0.686015063,0.547808904,1.210553183,4.42E-05
-0.690167239,0.54761208,1.212678696,3.70E-05
-0.704111637,0.543659364,1.21975416,3.89E-05
-0.702793583,0.545062825,1.218577025,5.14E-05
-0.698463319,0.545883711,1.216761666,5.05E-05
-0.695503024,0.548718659,1.21399736,3.77E-05
-0.715149606,0.529582369,1.229109959,0.000131674
-0.706560348,0.541251394,1.221720313,3.91E-05
-0.708924001,0.535367001,1.225146152,0.000303054
-0.724133375,0.535825833,1.228547178,0.000282059
-0.731911007,0.542943063,1.227040738,0.000293451
-0.710989289,0.544453648,1.221242544,8.64E-05
-0.732730106,0.548705692,1.224366165,0.000216957
-0.730012914,0.552421062,1.221723773,7.77E-05
-0.730588992,0.554778436,1.220492187,3.01E-05
-0.733120766,0.557321163,1.219528312,2.01E-05
-0.737612436,0.56013275,1.218844746,7.44E-05
-0.741490182,0.562722057,1.218069284,7.29E-05
-0.745158702,0.567177643,1.215860202,7.79E-05
-0.733678682,0.559397324,1.218324615,7.85E-05
-0.763957044,0.587225557,1.199928223,7.08E-05
-0.763826963,0.5885084,1.197192339,7.99E-05
-0.74545113,0.570675094,1.213260806,3.75E-05
-0.747908083,0.573546693,1.211551893,4.40E-05
-0.759801451,0.58462861,1.202837309,6.86E-05
-0.756626939,0.582394364,1.20511834,3.20E-05
-0.752823044,0.579110982,1.207825445,4.10E-05
-0.755433635,0.581448197,1.205943963,3.55E-05
-0.749174018,0.57506235,1.210587915,4.15E-05
-0.751574901,0.577813194,1.208746148,4.03E-05
-0.720803698,0.603647702,1.166796172,3.32E-05
-0.717598143,0.603566822,1.166155427,1.24E-05
-0.759557813,0.587993357,1.195556113,2.93E-05
-0.759464228,0.587316706,1.193808321,0.000105559
-0.760009269,0.586340841,1.191692124,2.26E-05
-0.724536094,0.60381737,1.16739095,3.83E-05
-0.728344466,0.602175689,1.171186444,3.90E-05
-0.73203308,0.602306909,1.171803616,3.74E-05
-0.759605977,0.586643704,1.190467511,1.65E-05
-0.735666471,0.602386623,1.172457853,3.37E-05
-0.739375932,0.600585117,1.176371445,3.32E-05
-0.742979516,0.598818714,1.179751157,3.15E-05
-0.743037984,0.597110818,1.181881131,1.74E-05
-0.746764453,0.597184152,1.182258286,2.07E-05
-0.750665552,0.595023523,1.184067651,5.76E-06
-0.754726302,0.592222652,1.185407112,1.71E-05
-0.759123723,0.588505602,1.188129253,7.69E-05
-0.670963327,0.571469875,1.179387292,0.000287113
-0.672131292,0.576968121,1.177532266,0.000365229
-0.677238818,0.578204477,1.180151644,3.52E-05
-0.680284019,0.581786288,1.179922783,8.55E-05
-0.683999654,0.584532109,1.180128281,9.01E-05
-0.686915594,0.584919663,1.181026914,3.10E-05
-0.687649022,0.586969152,1.180177533,6.93E-05
-0.691228528,0.589545695,1.179590337,7.16E-05
-0.694676715,0.591802218,1.178671662,3.67E-05
-0.698204027,0.594264567,1.176543454,4.89E-05
-0.701226584,0.596026543,1.174821141,9.00E-06
-0.701834851,0.597020123,1.173341837,3.70E-05
-0.705557917,0.599027756,1.170968138,3.43E-05
-0.709397564,0.600113547,1.170111948,3.34E-05
-0.713165561,0.602326458,1.16722919,4.53E-05
-0.682601772,0.548232495,1.197394706,1.59E-05
-0.686688773,0.547182732,1.195079084,6.62E-05
-0.68804606,0.549400522,1.195559646,6.13E-06
-0.682050276,0.549466811,1.198827479,7.98E-05
-0.688768247,0.551434856,1.190652943,3.93E-05
-0.689299725,0.551313012,1.193761576,5.65E-05
-0.686966408,0.553596708,1.189028264,1.16E-05
-0.670352955,0.566073193,1.181003932,0.000216417
-0.674626046,0.569189864,1.182660195,3.00E-05
-0.67438562,0.563830795,1.184133698,6.81E-05
-0.678156718,0.560535391,1.186450785,5.97E-05
-0.67908863,0.548723689,1.202280161,6.42E-05
-0.682999529,0.550393417,1.204914626,7.68E-05
-0.683691177,0.549516201,1.207089524,3.24E-05
-0.687365256,0.549589878,1.209673678,3.31E-05
-0.691392345,0.549278372,1.211884779,3.74E-05
-0.694578719,0.550638513,1.21221618,7.18E-05
-0.69725687,0.55174228,1.212503032,2.08E-05
-0.707279436,0.544297813,1.220302351,7.86E-05
-0.704127521,0.547510742,1.217574954,5.08E-05
-0.699905885,0.548266542,1.215767407,5.11E-05
-0.698479776,0.550111818,1.214112384,6.04E-05
-0.716565786,0.535472416,1.226958144,0.000297212
-0.710010471,0.540772236,1.222881488,0.000111073
-0.724265391,0.542856133,1.22536752,0.000307627
-0.711586286,0.547168107,1.219962244,3.15E-05
-0.71419014,0.544983066,1.221829605,3.83E-05
-0.725286463,0.547813999,1.223125086,8.00E-05
-0.726178926,0.551313478,1.22141223,0.000102653
-0.729838545,0.55670863,1.219099796,7.20E-05
-0.730406188,0.558814811,1.217888822,2.61E-05
-0.738189529,0.562147542,1.21766551,2.46E-05
-0.740678755,0.564876151,1.216388553,4.05E-05
-0.741882509,0.566433113,1.215592308,4.03E-05
-0.744271355,0.569337701,1.214021593,3.81E-05
-0.732942166,0.561337384,1.216888603,2.47E-05
-0.759777274,0.586036229,1.200181454,6.59E-05
-0.759658779,0.58725887,1.197498301,7.73E-05
-0.74462094,0.572702315,1.211357671,7.99E-05
-0.755767389,0.583528283,1.203073958,6.66E-05
-0.752111971,0.580667153,1.205727204,9.12E-05
-0.74830975,0.576888536,1.208642474,8.42E-05
-0.720218925,0.602660024,1.168403064,1.03E-05
-0.716999906,0.602584058,1.167742711,3.22E-05
-0.758177656,0.58593343,1.192549097,5.04E-05
-0.756523912,0.586893485,1.194848687,7.54E-06
-0.755728088,0.586795532,1.195777647,2.86E-05
-0.75828712,0.585070624,1.191632862,3.31E-05
-0.724646975,0.601817996,1.170932705,4.70E-05
-0.728444846,0.600883049,1.173461849,1.52E-05
-0.731547638,0.601127896,1.173752444,8.09E-06
-0.758010562,0.585613353,1.189791877,0.000321845
-0.755314217,0.586488652,1.187591228,4.93E-05
-0.735828232,0.60039696,1.175933849,4.55E-05
-0.739356879,0.598506724,1.179555798,3.27E-05
-0.739937016,0.597174031,1.181388673,6.28E-06
-0.742398966,0.596149849,1.182822548,6.51E-06
-0.746810209,0.594899581,1.183955028,1.88E-05
-0.750733957,0.592284481,1.185224452,6.52E-06
-0.754828959,0.589190396,1.186601133,5.54E-05
-0.675839978,0.570198999,1.182884202,2.83E-05
-0.675802217,0.572681231,1.181856529,5.95E-05
-0.676353423,0.575673937,1.180853814,6.54E-05
-0.679794395,0.578951528,1.18106863,8.24E-05
-0.683718106,0.581836313,1.181339898,7.40E-05
-0.688038023,0.583987794,1.181810582,3.19E-05
-0.691180526,0.586971162,1.181260531,6.10E-05
-0.694640375,0.58974965,1.180357458,4.71E-05
-0.708783206,0.59913567,1.171623416,1.13E-05
-0.698219523,0.592187205,1.179099689,4.29E-05
-0.701859003,0.594734428,1.176798522,4.62E-05
-0.705608113,0.597347806,1.17378241,4.54E-05
-0.713235005,0.600402545,1.170589598,4.41E-05
-0.682818361,0.551029256,1.200226462,2.26E-05
-0.684810983,0.550957652,1.198029062,1.57E-05
-0.686696949,0.550429296,1.196769286,7.33E-05
-0.689848927,0.551942362,1.196268843,1.62E-05
-0.688714046,0.552696702,1.190621804,6.95E-05
-0.690104811,0.552275299,1.194300287,5.70E-05
-0.686393173,0.555936813,1.18927581,4.93E-05
-0.674653274,0.566745286,1.183565249,5.83E-05
-0.682196417,0.559983926,1.1880104,4.78E-05
-0.678009595,0.563529237,1.185969986,6.27E-05
-0.68288401,0.550993652,1.20234108,8.02E-05
-0.685542069,0.553037843,1.201322675,3.32E-05
-0.686397363,0.552422504,1.205060578,5.77E-05
-0.686542132,0.550844179,1.2076537,6.66E-05
-0.690518156,0.550994813,1.210050173,6.60E-05
-0.693694071,0.552365494,1.210391367,3.17E-05
-0.698811429,0.553710135,1.211626779,7.30E-05
-0.707272588,0.548082854,1.218176337,8.08E-05
-0.702694061,0.549111496,1.216155852,5.17E-05
-0.700328608,0.551980377,1.213500576,1.82E-05
-0.710917506,0.548892712,1.218779867,5.96E-05
-0.716642674,0.542445783,1.223734635,0.000263069
-0.714812448,0.547739971,1.220496484,7.15E-05
-0.722347204,0.548874625,1.221820627,7.62E-05
-0.722905674,0.551221287,1.220629395,3.49E-05
-0.725410439,0.553786323,1.219794869,1.59E-05
-0.725936169,0.555870719,1.218638365,8.00E-05
-0.729699816,0.560724988,1.216455869,7.28E-05
-0.737429849,0.564216714,1.216024102,8.41E-05
-0.74099446,0.568580782,1.213733661,8.32E-05
-0.73355484,0.563249988,1.215716993,6.74E-05
-0.755555523,0.584900685,1.20044632,7.14E-05
-0.755406298,0.586048355,1.197665865,8.78E-05
-0.740762858,0.571707592,1.211153555,5.74E-05
-0.743818986,0.57467004,1.209383511,4.07E-05
-0.748881231,0.579812634,1.205537929,4.03E-05
-0.751962452,0.582399627,1.203126777,9.11E-05
-0.745027042,0.575950944,1.208524584,4.00E-05
-0.747581378,0.578584045,1.206582645,5.33E-05
-0.720869947,0.601324555,1.17088276,4.97E-05
-0.717042267,0.600868709,1.170739731,4.60E-05
-0.754985483,0.585512209,1.193780624,0.000133233
-0.757022238,0.583338819,1.190848601,3.19E-05
-0.725316679,0.600634858,1.173154577,7.24E-06
-0.728368806,0.599587958,1.175639421,3.84E-05
-0.732131436,0.599987331,1.175801797,3.87E-05
-0.756994873,0.582981546,1.189320417,9.52E-05
-0.753796113,0.585551746,1.18740218,4.03E-05
-0.735732239,0.598183161,1.179346844,3.70E-05
