-7.648142540000000267e-01,7.171381999999999583e-03,1.278746342999999897e+00,1.412279999999999970e-04
-7.490173150000000168e-01,7.169949000000000114e-03,1.278043338999999889e+00,1.486349999999999889e-04
-7.647878790000000038e-01,2.213600799999999869e-02,1.278643613000000068e+00,1.512159999999999969e-04
-7.177228570000000474e-01,7.168751000000000116e-03,1.277756279999999967e+00,-3.190000000000000290e-05
-7.333142379999999516e-01,7.172472000000000049e-03,1.277705694000000003e+00,4.459999999999999968e-07
-7.490115819999999536e-01,2.214375000000000024e-02,1.277996308999999941e+00,1.341930000000000076e-04
-7.647841760000000377e-01,3.772167900000000101e-02,1.278582675000000002e+00,1.350409999999999968e-04
-7.021471670000000165e-01,7.157471000000000319e-03,1.278075268000000042e+00,-2.066109999999999908e-04
-7.176793110000000420e-01,2.214199500000000112e-02,1.277707048999999984e+00,-4.830000000000000173e-05
-7.332856650000000309e-01,2.215133600000000064e-02,1.277676105999999923e+00,2.209999999999999847e-05
-7.489857439999999533e-01,3.772946399999999728e-02,1.277974304000000005e+00,1.363310000000000064e-04
-7.648171120000000212e-01,5.330192699999999895e-02,1.278547925000000030e+00,1.409580000000000013e-04
-7.021204130000000543e-01,2.211403099999999927e-02,1.278093721999999932e+00,-2.678040000000000130e-04
-7.176412570000000324e-01,3.773413400000000251e-02,1.277642364000000086e+00,-7.619999999999999549e-05
-7.332404580000000394e-01,3.774116000000000276e-02,1.277612509999999979e+00,4.559999999999999709e-05
-7.490038199999999868e-01,5.331289599999999851e-02,1.277945435999999990e+00,1.360610000000000107e-04
-7.648361590000000154e-01,6.887652700000000683e-02,1.278506535000000000e+00,1.804440000000000091e-04
-7.020820079999999797e-01,3.769990599999999831e-02,1.278022787000000049e+00,-2.359039999999999965e-04
-6.865729929999999648e-01,5.327007999999999743e-02,1.277883536999999903e+00,2.992280000000000157e-04
-7.176700980000000341e-01,5.331035199999999835e-02,1.277533688999999972e+00,-1.129019999999999975e-04
-7.332572769999999851e-01,5.332459099999999758e-02,1.277519131000000030e+00,8.619999999999999462e-05
-7.490316219999999525e-01,6.889841700000000346e-02,1.277833439999999987e+00,1.364910000000000049e-04
-7.648564979999999958e-01,8.447546000000000221e-02,1.278433329999999923e+00,1.767849999999999955e-04
-7.021135160000000486e-01,5.328027700000000089e-02,1.277915939999999972e+00,-1.945550000000000100e-04
-6.866032300000000088e-01,6.884324599999999683e-02,1.277945783999999918e+00,1.590700000000000067e-04
-7.177657079999999468e-01,6.888554500000000635e-02,1.277468631999999937e+00,-1.351830000000000100e-04
-7.333413069999999978e-01,6.890857400000000021e-02,1.277412479999999961e+00,8.139999999999999992e-05
-7.490576669999999826e-01,8.448396900000000598e-02,1.277702128999999909e+00,1.803820000000000087e-04
-7.648922329999999770e-01,1.000697819999999960e-01,1.278129746000000067e+00,1.484310000000000024e-04
-7.022235700000000191e-01,6.886400900000000380e-02,1.277872896999999952e+00,-1.888629999999999975e-04
-6.866587690000000022e-01,8.445170100000000402e-02,1.277887095000000084e+00,1.219780000000000034e-04
-7.178774639999999652e-01,8.445839600000000502e-02,1.277405960999999923e+00,-1.377720000000000084e-04
-7.334250399999999726e-01,8.446668999999999705e-02,1.277276477000000021e+00,3.779999999999999723e-05
-7.491167029999999949e-01,1.000746619999999948e-01,1.277461504999999997e+00,1.787819999999999969e-04
-7.648965599999999476e-01,1.156446730000000034e-01,1.277676204999999898e+00,1.215030000000000054e-04
-7.023293350000000546e-01,8.444354699999999381e-02,1.277796281999999950e+00,-1.804789999999999910e-04
-6.867756210000000028e-01,9.999094899999999564e-02,1.277558505000000011e+00,3.180260000000000075e-04
-7.179734580000000088e-01,1.000387120000000019e-01,1.277250020999999958e+00,-1.452550000000000043e-04
-7.335047129999999749e-01,1.000405999999999934e-01,1.277081053000000077e+00,1.989999999999999921e-05
-7.491927430000000498e-01,1.156311849999999974e-01,1.277133920999999894e+00,1.375500000000000095e-04
-7.649402789999999452e-01,1.312143380000000137e-01,1.277303247000000086e+00,8.820000000000000257e-05
-7.024177259999999645e-01,1.000125840000000016e-01,1.277632534999999958e+00,-1.687790000000000048e-04
-6.868466389999999810e-01,1.155552229999999986e-01,1.277190983999999974e+00,4.031209999999999915e-04
-7.180361830000000500e-01,1.156058249999999954e-01,1.276895378000000081e+00,-1.523449999999999924e-04
-7.335829339999999643e-01,1.156149139999999992e-01,1.276775651999999983e+00,5.660000000000000019e-05
-7.492857510000000554e-01,1.311791870000000026e-01,1.276869454999999931e+00,1.238219999999999946e-04
-7.650101990000000018e-01,1.467680309999999932e-01,1.276943940000000000e+00,7.899999999999999579e-05
-7.024551900000000071e-01,1.155973970000000045e-01,1.277309046999999920e+00,-1.878360000000000088e-04
-6.869564889999999480e-01,1.311078499999999980e-01,1.276474129999999985e+00,3.320999999999999950e-04
-7.180675330000000356e-01,1.311486010000000035e-01,1.276448094999999894e+00,-1.353519999999999875e-04
-7.336412289999999503e-01,1.311603789999999936e-01,1.276451022000000046e+00,1.216510000000000047e-04
-7.493632140000000552e-01,1.467395240000000101e-01,1.276564025000000102e+00,1.145029999999999979e-04
-7.650604970000000060e-01,1.623194440000000072e-01,1.276560879999999898e+00,8.009999999999999542e-05
-7.025004879999999785e-01,1.311563289999999882e-01,1.276695423999999912e+00,-5.319999999999999886e-05
-6.871265220000000173e-01,1.465984979999999938e-01,1.275396458999999982e+00,2.653819999999999877e-04
-6.780404920000000502e-01,6.694984019999999925e-01,1.024874870999999965e+00,6.279999999999999504e-05
-6.782205150000000238e-01,6.719692760000000042e-01,1.020016451000000046e+00,6.069999999999999821e-05
-6.822250260000000122e-01,6.723465929999999924e-01,1.020686562999999936e+00,5.729999999999999688e-05
-6.828207600000000266e-01,6.710140730000000442e-01,1.023570279999999943e+00,3.949999999999999789e-05
-6.814414709999999653e-01,6.699785550000000311e-01,1.025144582000000026e+00,3.290000000000000010e-05
-6.792988460000000117e-01,6.683937089999999470e-01,1.027510989999999902e+00,1.239999999999999986e-05
-7.181158479999999456e-01,1.466946699999999992e-01,1.275968489999999900e+00,-1.340000000000000045e-05
-7.337091150000000228e-01,1.467127450000000055e-01,1.276158949999999903e+00,1.378130000000000034e-04
-7.494215029999999889e-01,1.622915639999999993e-01,1.276206933999999960e+00,1.049529999999999962e-04
-7.651127680000000542e-01,1.778749649999999960e-01,1.276154197999999962e+00,5.410000000000000041e-05
-7.026009840000000395e-01,1.466641870000000014e-01,1.275812831999999952e+00,1.698410000000000024e-04
-6.872381920000000255e-01,1.620882549999999866e-01,1.274256920000000015e+00,2.543099999999999961e-04
-6.774248790000000353e-01,6.707148529999999997e-01,1.022242518000000100e+00,1.669999999999999935e-05
-6.749514359999999602e-01,6.717009179999999802e-01,1.019379186000000104e+00,2.300000000000000002e-05
-6.748284289999999519e-01,6.693034289999999498e-01,1.024093861999999966e+00,2.180000000000000134e-05
-6.765717260000000399e-01,6.682790709999999468e-01,1.026749863000000040e+00,5.370000000000000255e-06
-6.744164660000000477e-01,6.727471400000000212e-01,1.017086090999999914e+00,5.190000000000000115e-05
-6.777231240000000101e-01,6.730157770000000372e-01,1.017743177000000054e+00,1.160000000000000075e-05
-6.829748209999999542e-01,6.734766810000000214e-01,1.018677054999999942e+00,1.870000000000000053e-05
-6.856045670000000536e-01,6.726944169999999890e-01,1.021187445000000027e+00,1.509999999999999942e-05
-6.862200440000000290e-01,6.714721489999999626e-01,1.023855323000000039e+00,7.160000000000000565e-05
-6.855614319999999706e-01,6.690053990000000006e-01,1.028550685999999992e+00,3.479999999999999885e-05
-7.759118769999999721e-01,7.113465100000000430e-01,9.600377530000000492e-01,1.027190000000000037e-04
-6.821422889999999573e-01,6.685404240000000220e-01,1.028244624000000051e+00,6.320000000000000476e-05
-6.747556399999999899e-01,6.668149540000000153e-01,1.028975723000000064e+00,3.300000000000000253e-05
-6.775169220000000214e-01,6.669484439999999736e-01,1.029723399000000095e+00,5.660000000000000019e-05
-7.181845399999999824e-01,1.622386500000000120e-01,1.275464099999999990e+00,1.787419999999999905e-04
-7.337823559999999690e-01,1.622662209999999883e-01,1.275855214999999987e+00,1.239009999999999916e-04
-7.494828260000000464e-01,1.778416839999999999e-01,1.275881298000000053e+00,9.500000000000000523e-05
-7.651345569999999929e-01,1.934172329999999940e-01,1.275577138999999915e+00,2.890000000000000113e-05
-7.026918210000000498e-01,1.621875319999999954e-01,1.274876399999999910e+00,3.572979999999999798e-04
-6.871409910000000343e-01,1.776508719999999875e-01,1.273479100999999947e+00,3.863830000000000172e-04
-6.742296880000000492e-01,6.704559960000000540e-01,1.021592902000000080e+00,5.310000000000000321e-05
-6.741156799999999949e-01,6.681124280000000359e-01,1.026175845999999892e+00,4.890000000000000276e-05
-6.709547319999999981e-01,6.725266290000000424e-01,1.016264354000000036e+00,4.259999999999999871e-05
-6.751648930000000437e-01,6.738932170000000443e-01,1.015046246999999902e+00,2.400000000000000061e-05
