"Pnx","X (m)","Y (m)","Z (m)"
-0.0395002487941763,4.36099948744362,0.879770773784097,0.3955
-0.11799948086777,4.34538923229965,0.879685957607498,0.3955
-0.0531404066037445,4.18917875538315,0.878686976170902,0.3955
-0.0525116064293024,4.20479798464951,0.878748451323791,0.3955
-0.132372889350197,4.2204198014594,0.87885925325041,0.3955
-0.164081766921086,4.23435947416911,0.879015434740707,0.3955
0.0100176360129721,4.32976767990879,0.879617017280027,0.3955
-0.0702502807091164,4.17356083482615,0.878621245831239,0.3955
-0.164159644520962,4.2421839013061,0.879112631747853,0.3955
-0.134199353591646,4.251688456998,0.879222708503866,0.3955
-0.101293945095827,4.26729628182368,0.879375541613479,0.3955
-0.0586370923531465,4.28290626828169,0.879473825096459,0.3955
-0.0515137688696226,4.29852380213528,0.879536526612682,0.3955
-0.0438547325313695,4.3141414193414,0.879586234016307,0.3955
-0.108635815594787,4.15794405155917,0.878525471252612,0.3955
-0.102471203110264,4.14232665335368,0.878421118469648,0.3955
-0.144983301824237,4.1267048123107,0.87829527425417,0.3955
-0.143960796599928,4.11108284333826,0.878131235569426,0.3955
-0.144586273630237,4.09546470902142,0.877967704551207,0.3955
-0.1564972710829,4.07984605364659,0.877797110554343,0.3955
-0.170507963483157,4.06422634513025,0.877612241148289,0.3955
-0.170497279953564,4.0486061045304,0.877420159311686,0.3955
-0.170778007071457,4.03298586393054,0.877228077475083,0.3955
-0.170700400944867,4.01736569154605,0.877036069529327,0.3955
-0.170690766142078,4.00174574623803,0.876844307552644,0.3955
-0.215473144264945,3.98612512490877,0.876625875437535,0.3955
-0.208353986458153,3.97049861412784,0.876384231286648,0.3955
-0.213436048558136,3.9548667942922,0.87614499627911,0.3955
-0.214111184254526,3.93923472010103,0.875904531510936,0.3955
-0.214644478135744,3.92360264616949,0.875664049297225,0.3955
-0.164072537874884,3.90796711449349,0.875455342793598,0.3955
-0.152904411886294,3.89232496833617,0.875286169403634,0.3955
-0.174226571504172,3.87667960438253,0.875111427565013,0.3955
-0.174596535599488,3.86103416664437,0.874923762990061,0.3955
-0.0643326435841817,3.8453861743149,0.87479514235514,0.3955
-0.062583059158886,3.82972958893857,0.874727712370213,0.3955
-0.0650219669719264,3.81406549248887,0.874662556172524,0.3955
1.06532754268036,3.65708938139479,0.877093138176668,0.3955
0.0409635995454007,3.76705471231331,0.874710042175717,0.3955
0.0175924825832296,3.7983984891633,0.874637654948054,0.3955
0.67979451357807,3.67283300660741,0.87646865866376,0.3955
0.449017759953433,3.70426936256806,0.875526958878588,0.3955
1.31693526020828,3.64133275272151,0.877906734182627,0.3955
1.03216236184556,3.56772912778146,0.882816805843733,0.3955
1.94534527283909,3.58886160118013,0.881454266463994,0.3955
1.99285086405721,3.61208800503519,0.879810508196172,0.3955
0.363202304744402,3.7199733925412,0.875188346466256,0.3955
0.108198205345977,3.73567140170817,0.874978449905111,0.3955
0.163672328692872,3.7513669989168,0.874828120451348,0.3955
0.0430005833229527,3.78272915943975,0.874666149515594,0.3955
