"Pxn","X (m)","Y (m)","Z (m)"
20.6358258478582,-2.44282754869154,0.65,1.18461965004494
-1.48647640033544,-2.43407097565321,0.65,1.17454931118346
-1.51364799172234,-2.43012617038218,0.65,1.17478773163264
-1.44771059148822,-2.42686410519793,0.65,1.17497561747755
-1.44771059148822,-2.42297684128716,0.65,1.17519740689661
17.8868902416042,-2.4447844160968,0.65,1.18370221548479
-1.55818213086853,-2.43937530004766,0.65,1.17422648248663
-1.53977277660114,-2.43737101622054,0.65,1.17434965150163
16.4968381320288,-2.44156316702034,0.65,1.185221229331
16.4968381320288,-2.44153770389728,0.65,1.18523078592981
16.4968381320288,-2.44128860473663,0.65,1.18536807020014
16.4968381320288,-2.4402181076876,0.65,1.18625635942395
8.67235323377668,-2.43868340953143,0.65,1.18832605995089
4.8088228389241,-2.43887119394981,0.65,1.19021187768319
4.8088228389241,-2.44046400361733,0.65,1.19112622119937
4.8088228389241,-2.44268238895746,0.65,1.1918740426738
-1.54286404774994,-2.44201527284581,0.65,1.17406176453024
13.0655306609151,-2.45111525071712,0.65,1.18179421094899
14.0517621793673,-2.447370163855,0.65,1.18284627648472
22.8829172402397,-2.45772683434875,0.65,1.17957875813463
11.5174996712603,-2.45484009988869,0.65,1.18071849352175
2.5996432871138,-2.44466826063321,0.65,1.19244828273146
2.5996432871138,-2.44537703184748,0.65,1.19275263753942
2.5996432871138,-2.44863895526745,0.65,1.1928018024796
-0.220572278644561,-2.45550546845255,0.65,1.19249131169946
-1.57157442478342,-2.44998831240891,0.65,1.17355642427263
-1.54604786849246,-2.44598560530101,0.65,1.17381193257826
16.9321237298486,-2.45978374667441,0.65,1.17860789953358
-1.52717665177693,-2.45393745075614,0.65,1.17330584627008
-1.55696492759124,-2.4579168685329,0.65,1.17305671970859
-1.61003350672937,-2.46429892542664,0.65,1.17265063702795
16.7446137413899,-2.46668898419005,0.65,1.17611841547663
12.3943358928303,-2.46277139476945,0.65,1.1775744965622
-1.58346546670225,-2.46198486996472,0.65,1.17279919176022
24.8217128157674,-2.46910456007385,0.65,1.1750431131921
-1.7652343378912,-2.46318676933394,0.65,1.19193381938433
-1.77739451364292,-2.47084890935901,0.65,1.19125911105485
-1.66169846917575,-2.46641361735126,0.65,1.17250907189981
-1.66180643616847,-2.47431092987404,0.65,1.17199173980325
-1.62232389199628,-2.47027423685779,0.65,1.17225424647795
17.6278016802855,-2.47106449284379,0.65,1.17420006911199
-2.30713318563791,-2.47850801733675,0.65,1.19049591177432
-1.57317196046833,-2.47678592444062,0.65,1.17183028578494
17.3223857840998,-2.47446898839404,0.65,1.17288429685162
-3.25694952329494,-2.48619627414886,0.65,1.18960678716753
-4.90464933371421,-2.49930693847373,0.65,1.18779197535922
13.2467874043955,-2.47681159004184,0.65,1.17197409402799
-4.26750016256207,-2.49392841916409,0.65,1.18857959554297
-3.82806820013869,-2.50329904786747,0.65,1.18725846651985
2.82371001686043,-2.51415743961901,0.65,1.18584613335449
-3.77318710559167,-2.51972281200473,0.65,1.18516136438284
-4.85550873393124,-2.51618926294789,0.65,1.18556501017614
-4.61904915312608,-2.50853636397378,0.65,1.18657747789739
-4.91742195749128,-2.5122920935516,0.65,1.18608393976965
-4.91742195749128,-2.51348801498135,0.65,1.18593752663907
-6.57660634009338,-2.52406986455911,0.65,1.1845172507
-5.08003460918784,-2.52813999249506,0.65,1.18381527746841
-4.90127146450205,-2.53164545011771,0.65,1.18331999854488
-4.08635849176316,-2.53741547970971,0.65,1.1829225468803
-4.08635849176316,-2.53705278908272,0.65,1.18294369665869
7.91152135747338,-2.5351072471657,0.65,1.18301081164777
-1.87152531304068,-2.53792752707321,0.65,1.18299736972433
7.67332579657598,-2.54194695271421,0.65,1.18460856459983
2.03017924556086,-2.54649391175153,0.65,1.18645440194348
2.03017924556086,-2.54820419433133,0.65,1.1869368540571
2.03017924556086,-2.55104331627788,0.65,1.18695016378397
-0.791431962141223,-2.55393121330992,0.65,1.18688550068245
-0.791431962141223,-2.5555047390442,0.65,1.18693534882999
-0.791431962141223,-2.55848424928596,0.65,1.18673052041009
-2.00558609506728,-2.56153594995813,0.65,1.18653242205418
-2.00558609506728,-2.56327964350936,0.65,1.18644644225419
-2.00558609506728,-2.5662617134027,0.65,1.18622412683682
-2.60909359627904,-2.57221895843421,0.65,1.18574464952215
-3.25309663243928,-2.57993243333479,0.65,1.18505201755217
-3.38621487707708,-2.58761848106138,0.65,1.18428494837717
-3.91499182664456,-2.59531620533945,0.65,1.18345802955932
-3.96549664373005,-2.60107537769139,0.65,1.18281303744097
-4.63162438044738,-2.60496141916886,0.65,1.18236907182559
-5.15817491653129,-2.6200789488238,0.65,1.18038642627079
-5.3047224129069,-2.61080545490374,0.65,1.18164942687456
-6.08144374949651,-2.61623178098048,0.65,1.18094462939288
-5.17142027397547,-2.62620195227855,0.65,1.17946903124773
-5.30569614783809,-2.63385963355276,0.65,1.17836351422729
-6.07940737654239,-2.64099288550335,0.65,1.17733409379737
-7.16921483740041,-2.64487713096924,0.65,1.17673653149808
-8.15641413367494,-2.64928693585059,0.65,1.17600603948643
-9.22813611908705,-2.656983912282,0.65,1.17464519101117
-10.1609217835229,-2.66463730072513,0.65,1.17321398604413
-11.1506825130281,-2.67224175303377,0.65,1.17177582914284
-13.195932132516,-2.6769887254721,0.65,1.1708567525107
-11.0300850308043,-2.68087811416996,0.65,1.1700698584043
-12.1444671160374,-2.68762737848642,0.65,1.16867492915777
-14.755046807955,-2.69526907379201,0.65,1.16699884183343
-18.3529275037676,-2.70277446129349,0.65,1.1651895037009
-18.9463335084091,-2.71018252097344,0.65,1.16342533020442
-27.5210180329838,-2.71703266180825,0.65,1.16185153404028
-19.849074388637,-2.72085540195993,0.65,1.16092297742555
-27.1978053294333,-2.72541927469048,0.65,1.15940892704896
-28.8911540197479,-2.73295328776288,0.65,1.15699799187113
-36.3523435300552,-2.74040683530485,0.65,1.1547909781114
-29.8387002304418,-2.74446732889837,0.65,1.15358428679641
-41.1501478399363,-2.74849627202548,0.65,1.15205953562474
-43.7796749562285,-2.75605553462687,0.65,1.14913150367567
-46.1338724487158,-2.7633456055125,0.65,1.14630141148876
-38.7060281574793,-2.76695962702075,0.65,1.14491183224706
-45.1198590276354,-2.76884605302656,0.65,1.14416355211729
-42.8127157115365,-2.7730679009624,0.65,1.1424322140825
-43.7566161952596,-2.77894290583632,0.65,1.14002191134009
-40.8071925123352,-2.78280205108454,0.65,1.13844366128632
-39.9133076592133,-2.78730281999598,0.65,1.13651869092252
-42.016324938784,-2.79470270047691,0.65,1.13335356322567
-41.3859195454487,-2.79862325503138,0.65,1.13166594489328
-38.814874592597,-2.80326154400433,0.65,1.12954008182296
-39.8109704056989,-2.80995903074926,0.65,1.12657908198485
-35.7982465008202,-2.81394108856765,0.65,1.12493928861882
-39.7369611506871,-2.84144923599937,0.65,1.11284299422206
-37.7997565180406,-2.81942701391759,0.65,1.12260834286667
-44.0349265368838,-2.82568145003959,0.65,1.11986893694242
-38.3483725943713,-2.83544317825924,0.65,1.11548346642906
-39.6889329784985,-2.84522233247278,0.65,1.1111772244599
-40.3267960776367,-2.82955168533941,0.65,1.1180906931177
-5.74517412809799,-2.98218645900068,0.65,1.03316432867796
-43.8664179410701,-2.85110668574598,0.65,1.10852484942368
-5.1712262054156,-2.98400769063689,0.65,1.03224228051279
-5.73651251405209,-2.97941564812076,0.65,1.03456296697452
-5.32620232458737,-2.98672350500103,0.65,1.03085826322458
-42.6830148863814,-2.85785599731168,0.65,1.10550340781111
-5.55810858517558,-2.97703564559823,0.65,1.0357676248688
-5.02803477843127,-2.98956042748538,0.65,1.02940530840305
-52.4677955735644,-2.86185187035367,0.65,1.10378816567969
-4.54453459787396,-3.00824715874453,0.65,1.01976498509555
-4.83120202147841,-2.99170979780129,0.65,1.02830363937951
-4.29381694883456,-3.00232726115905,0.65,1.02285037960426
-5.76555496640849,-2.9746799946567,0.65,1.03695428339368
-4.72299787456145,-3.00027504825744,0.65,1.02392016192956
-4.91313309777979,-2.9947350036014,0.65,1.02675864909385
-4.34904553448848,-3.00594829450726,0.65,1.02096333334398
-49.304593131931,-2.8673586863164,0.65,1.10132729420212
-44.935280393152,-2.87328139690886,0.65,1.09871617309996
-3.52175332799581,-3.01004719233929,0.65,1.01882234458997
-4.68692448389919,-2.99825087288796,0.65,1.02495884230372
-3.69004954055842,-3.01648400586512,0.65,1.01543668400924
-3.67733069835941,-3.01306172895856,0.65,1.01723970632156
-6.5367313245399,-2.97143708340881,0.65,1.03858046924049
-62.0498817796082,-2.87703102003667,0.65,1.09705989886235
-2.16767109427633,-3.03184389573705,0.65,1.00726350261578
-2.51614685684382,-3.02379156124753,0.65,1.01156903349375
-3.28640481479254,-3.01982226078252,0.65,1.01367438036207
-6.86505744148851,-2.96800433181404,0.65,1.04029991671687
-1.85942436950846,-3.03641084818221,0.65,1.00480688760822
-3.72704786731967,-3.02192126604544,0.65,1.01256467596992
-2.75852683797406,-3.02698074980703,0.65,1.00986999490884
-2.78225493252494,-3.02941319787159,0.65,1.00857017854987
-2.56170784032029,-3.03403022360448,0.65,1.00608826364538
-52.1463214146044,-2.88319275088494,0.65,1.09401377884649
-7.45408823121852,-2.96228431415564,0.65,1.04314936623187
-2.54176744296079,-3.03897933354257,0.65,1.0034238414509
-49.0291055768222,-2.89075355330957,0.65,1.09041864307712
-49.8058293802391,-2.90366585127089,0.65,1.0840313496781
-1.36268575666555,-3.04094722347755,0.65,1.00236327586501
-1.90353812049555,-3.04429351269928,0.65,1.00054741865895
-6.01591517842847,-2.95757801124251,0.65,1.04548511651291
-50.9577652477874,-2.89875081178741,0.65,1.08656573281246
-45.872778538419,-2.91446305152186,0.65,1.07815871391849
-55.9380682510046,-2.90737849492881,0.65,1.08195211609065
-2.23158626548243,-3.04642935470359,0.65,0.999382808501125
-6.42609225385591,-2.95356629880002,0.65,1.04745766564263
-1.66660644197528,-3.05178542066684,0.65,0.996439192000808
-42.8456639324653,-2.91841049555099,0.65,1.07617121565796
-1.0546446379997,-3.04835402067075,0.65,0.998325994767927
0.992406182783613,-3.0771069160036,0.65,0.982333187645895
0.79554519172139,-3.07317646396434,0.65,0.984543037755058
